UserId,RoundId,cps,wpm,total_duration,typing_efficiency,error_rate,backspace_count,mean_corr_time,mean_burst_size,burst_count,max_burst_size,n_inserts,n_dd_valid,n_ft_valid,n_uu_valid,dd_valid_ratio,ft_valid_ratio,uu_valid_ratio,backspace_per_char,burst_count_per_char,long_pause_per_char,micro_pause_per_char,space_pd,space_ft,vowel_pd,consonant_pd,special_pd,capital_pd,long_pause_count,dd_cv_ratio,dd_iqr,micro_pause_count,dd_trend_slope,dd_vc_mean,dd_vc_std,dd_vc_median,dd_vc_count,dd_cv_mean,dd_cv_std,dd_cv_median,dd_cv_count,dd_cc_mean,dd_cc_std,dd_cc_median,dd_cc_count,dd_ls_mean,dd_ls_std,dd_ls_median,dd_ls_count,dd_sl_mean,dd_sl_std,dd_sl_median,dd_sl_count,pd_mean,pd_std,pd_median,pd_min,pd_max,pd_skew,pd_kurt,ft_mean,ft_std,ft_median,ft_min,ft_max,ft_skew,ft_kurt,dd_mean,dd_std,dd_median,dd_min,dd_max,dd_skew,dd_kurt,uu_mean,uu_std,uu_median,uu_min,uu_max,uu_skew,uu_kurt,acc_cov,acc_mag_mean,acc_mag_std,acc_energy,acc_rms,acc_jerk_std,acc_mag_median,acc_mag_iqr,acc_axis_corr_xy,acc_axis_corr_xz,acc_axis_corr_yz,acc_mag_p95,acc_mag_p99,acc_mag_mad,acc_mag_trend_slope,acc_mag_spectral_entropy,acc_planarity,acc_cv,acc_n_samples,acc_duration_sec,acc_dt_mean,acc_dt_std,acc_fs_hz,acc_auc_per_char_mean,acc_peak_to_rms_ratio_mean,acc_post_pre_energy_ratio_mean,acc_rise_time_ms_mean,acc_keystroke_xcorr_lag_ms,acc_keystroke_xcorr_peak,acc_peak_space_minus_letter,acc_peak_per_char_mean,acc_jerk_peak_per_char_mean,acc_energy_per_char,acc_peak_lag_mean_ms,corr_dd_acc_energy,fast_slow_acc_ratio,gyro_cov,gyro_mag_mean,gyro_mag_std,gyro_energy,gyro_rms,gyro_jerk_std,gyro_mag_median,gyro_mag_iqr,gyro_axis_corr_xy,gyro_axis_corr_xz,gyro_axis_corr_yz,gyro_mag_p95,gyro_mag_p99,gyro_mag_mad,gyro_mag_trend_slope,gyro_mag_spectral_entropy,gyro_planarity,gyro_cv,gyro_n_samples,gyro_duration_sec,gyro_dt_mean,gyro_dt_std,gyro_fs_hz,gyro_auc_per_char_mean,gyro_peak_to_rms_ratio_mean,gyro_post_pre_energy_ratio_mean,gyro_rise_time_ms_mean,gyro_keystroke_xcorr_lag_ms,gyro_keystroke_xcorr_peak,gyro_peak_space_minus_letter,gyro_peak_per_char_mean,gyro_jerk_peak_per_char_mean,gyro_energy_per_char,gyro_peak_lag_mean_ms,corr_dd_gyro_energy,fast_slow_gyro_ratio,corr_acc_gyro_peak_per_char,gyro_to_acc_energy_ratio_per_char_mean
wL7w4dmBmxSYXUEO9tYBUp6XaA22,1,3.187379382278736,38.24855258734483,4.392323072,0.7142857142857143,0.16666666666666666,2,850.611,6.0,2,7,12,13,13,13,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.0,0.08333333333333333,4.769,362.018432,5.294199999999999,7.492714285714285,4.769,20.462,0,0.46647040815931645,88.862976,1,7.622654545454562,733.8425,703.1278913288108,733.8425,2,311.06275,33.69090750113448,311.27099999999996,4,422.251,0.0,422.251,1,368.352,153.7207715892683,368.352,2,260.716,28.476604291944614,260.716,2,6.31842857142857,4.286111806472437,4.996499999999999,3.173,20.462,3.1491141658911337,10.738435837265683,331.4475913846154,156.651640644076,290.256896,143.184128,776.606976,2.094611987299388,5.506647856702678,337.87100553846153,157.60682585872482,294.418944,148.008192,783.629824,2.062660655809061,5.340286364954013,336.6780652307692,156.5296347205651,294.721024,146.356992,781.43104,2.088686818592621,5.511783241547153,0.9954545454545455,1.4299536301792484,0.7405986380974705,2.5907492233664566,1.6095804494856591,32.52178159761314,1.3142972026994426,1.0191817372424672,0.48392491118396785,-0.16339239615697604,-0.12242029574353143,2.8400928435767936,3.818601673882149,0.49886597563548185,-0.017871013719471435,0.833655499985362,0.6450622741696309,0.517917939761889,219,4.361163541,0.020005337344036696,1.7155705916906175e-05,49.98652738120772,0.47442951742651535,1.5497558743321946,48298315.711877175,63.27118899999999,40.0,0.15944846050236217,-1.16115729060217,2.291011802185047,53.25289254398757,0.9403561522538965,107.1604831818182,0.989209731737088,0.3407525731336696,0.9954545454545455,0.46854325491940435,0.2739424543030587,0.29423458119516943,0.5424339417801668,11.174577099203823,0.41915222049766815,0.3713397560440959,-0.17178933135457083,-0.03626404139211574,-0.556633322996703,0.9692338289859946,1.2494856425198806,0.18703048039281442,0.039159830741388416,0.8192012176869493,0.5751112196946642,0.5846684408042122,219,4.361163541,0.020005337344036696,1.7155705916906175e-05,49.98652738120772,0.0585792888291157,1.5923597788605042,2977882.941004267,58.218398666666666,-80.0,-0.12225971244085056,-0.059303338149203744,0.8141316048909645,16.242916606908572,0.10706115181724996,87.15482509090909,0.9710941023467582,0.3474909403948023,0.18190489842152796,0.11385170549135909
wL7w4dmBmxSYXUEO9tYBUp6XaA22,2,2.5239923850867054,30.287908621040465,3.9619770880000003,1.0,0.0,0,0.0,10.0,1,10,10,9,9,9,1.0,1.0,1.0,0.0,0.1,0.1,0.1,8.442499999999999,744.567552,6.236,6.4756,8.442499999999999,9.378,1,0.6201378925189583,57.47404799999998,1,32.938149999999986,220.017,0.0,220.017,1,392.37966666666665,83.3286151651,344.465,3,401.549,0.0,401.549,1,750.173,551.5404608983824,750.173,2,331.46299999999997,74.06377847504137,331.46299999999997,2,6.7971,2.040456237108641,7.263999999999999,3.882,9.378,-0.44729958580923107,-1.2520584175845828,433.49947733333335,272.65804647605955,356.003072,215.836928,1133.132032,2.580435772242316,7.194543999006129,440.2196764444445,272.9969023956355,360.175104,220.016896,1140.171008,2.572477199300618,7.161083770947622,440.0097848888889,273.74523894262427,363.73888,220.00896,1142.28096,2.5782374926848415,7.1858558550339104,1.0,1.1312120923934226,0.7062467781470085,1.7759061959249687,1.3326313053222818,33.446739791803125,0.9670866301833809,0.8274054945505607,0.4460146454046684,0.23206978080164836,0.12013926727393741,2.3868174819511285,3.519132454094207,0.4114363386186235,0.0053003418395143895,0.7892184591030796,0.7614595707730033,0.6243274651110996,198,3.941097188,0.020005569482233504,1.8017522711783783e-05,49.98698089082699,0.37702439333420495,1.6737020727780265,20703211.584598485,25.876360700000003,-180.0,-0.12436800744601458,1.745795747698179,2.233099008307656,57.96223005068738,0.6996265084617996,65.66663488888888,0.8943125870696595,0.07351077790839214,1.0,0.3581000887820927,0.1852942575342732,0.1623962316130658,0.40298415801749055,8.571976701914002,0.3362439506465145,0.27306292165564466,-0.14818132325310773,-0.6755755060984648,-0.062012145658361065,0.7075432936419281,0.7737072052343864,0.13874566286209278,0.00686598701455218,0.8151701103161663,0.575392627538692,0.5174370611424967,198,3.941097188,0.020005569482233504,1.8017522711783783e-05,49.98698089082699,0.034246259797606024,1.5714736791965156,1939046.9523562323,39.103221399999995,-60.0,-0.1215203955491039,0.1894126692605016,0.6341761349957886,14.471414137626482,0.06410914961228871,70.11712677777777,0.8308099847441595,0.0704807830624496,0.6790389436474041,0.09163339116696112
wL7w4dmBmxSYXUEO9tYBUp6XaA22,3,3.8228099103674023,45.87371892440883,2.6158768639999996,1.0,0.0,0,0.0,10.0,1,10,10,9,9,9,1.0,1.0,1.0,0.0,0.1,0.0,0.0,7.369,288.561152,5.2805,5.508666666666667,7.369,3.561,0,0.17242249271086993,59.28012800000005,0,1.5512833333333267,196.682,0.0,196.682,1,292.73199999999997,7.998791908782193,292.73199999999997,2,311.9915,59.74840168991971,311.9915,2,292.436,72.13054853527734,292.436,2,312.438,23.45473193195779,312.438,2,5.8351,1.7521340289930891,6.509,3.561,8.055,-0.259958985796283,-1.9614808192137962,284.6372408888889,50.665208917507314,288.708096,189.96992,350.67904,-0.5694551898576172,0.1235250860025019,290.65298488888885,50.115112168397026,295.853056,196.681984,354.24,-0.6345623777101269,0.11345415015341764,290.7250062222222,51.64141207714751,295.727872,193.870848,356.985088,-0.5742325259765834,0.1204039582799803,1.0,0.9756525202260669,0.5632276217239867,1.2667016265095181,1.1254783989528712,28.73969232918534,0.933132512005377,0.8155037568097819,0.14551856083185494,0.14332653774510734,-0.05009390370710681,2.1050272798927336,2.4309063764434438,0.4117035911234661,-0.06942178235398094,0.8171239944801444,0.833157724738335,0.5772830080872257,131,2.600782968,0.02000602283076923,1.6640744474588344e-05,49.9854205024749,0.2776217096725887,1.7074469169505302,17117716.942810044,46.9359176,220.0,-0.14508358507963057,-0.5221314929565417,1.9430426219056183,48.60576763759276,0.33084012580006716,88.18766244444444,-0.34396463242052566,4.110412519563145,1.0,0.3665264341897924,0.199044412105788,0.17365787229400667,0.4167227763081911,8.114800657016648,0.3409300773652634,0.2777928608124671,-0.3087899292408541,-0.7134554108985217,0.6746734269016952,0.7409526265116776,0.789260554093708,0.14230765711740523,-0.03942909480690505,0.7909520205208047,0.717530011555076,0.5430560896536049,131,2.600782968,0.02000602283076923,1.6640744474588344e-05,49.9854205024749,0.0374448283313539,1.6054302836727534,2545450.3178476254,57.5908406,120.0,0.25302547241488843,-0.1727508321764799,0.6572254987191194,16.28139438619157,0.04510024857235621,83.73868688888888,0.027349693667965733,3.3936187192422134,0.6706076208622879,0.1363203702300934
wL7w4dmBmxSYXUEO9tYBUp6XaA22,4,3.6348861225654288,43.61863347078515,2.751117824,1.0,0.0,0,0.0,10.0,1,10,10,9,9,9,1.0,1.0,1.0,0.0,0.1,0.0,0.0,4.5794999999999995,337.13344,7.266666666666667,6.1338,4.5794999999999995,3.818,0,0.21927074418431283,61.17017599999997,0,5.284399999999997,209.601,0.0,209.601,1,335.1773333333333,35.56534811207862,340.36,3,294.514,0.0,294.514,1,344.422,89.82660284125191,344.422,2,276.3135,93.00080518199829,276.3135,2,6.162800000000001,1.8175609908763877,6.6345,3.818,8.637,-0.2582551867536374,-1.6481265085890189,299.67431111111114,67.31978437123831,290.695936,202.114048,401.204992,-0.21045771282825132,-0.7266080881690105,305.67975822222223,67.02662806746748,297.304832,209.601024,407.939072,-0.19491534003871375,-0.6563246298727647,306.097664,67.34248391164341,295.401984,209.95712,406.349056,-0.19666889486860673,-0.844938091116473,1.0,1.0310784553092724,0.6261069315682755,1.4522920193857394,1.2051107913323735,23.780223497044613,0.9631831938270091,0.6618391291422948,0.6034753116146923,-0.2001657014434947,-0.3834164236748101,2.028880721867276,3.48038765409736,0.3493383183224078,0.24936539473569863,0.7958998814863649,0.7662790942919618,0.6072350055849769,138,2.740898697,0.02000655983211679,1.932588663689489e-05,49.983080727173416,0.29446856672789024,1.58596549349142,14906174.435889328,46.0368605,-40.0,0.27753544389814344,-0.5509434870722236,1.8725759348278743,48.73122011787625,0.3899119190243817,76.05543033333333,0.36770423891867576,0.5714091700324886,1.0,0.37900969617923214,0.2528394834106976,0.20711290921004938,0.4550965932744931,7.691581004434927,0.3127804928562198,0.34051717453622615,-0.5849773790201509,-0.8409007048150058,0.6629127198389729,0.8828775615156315,1.0719797948677308,0.15595768329719448,0.07985180800799786,0.719072483302263,0.8114926615087259,0.6671055805683949,138,2.740898697,0.02000655983211679,1.932588663689489e-05,49.983080727173416,0.03898984759561917,1.7467595844756374,2273555.333019456,66.32918070000001,240.0,-0.17397216566426446,-0.1472952576737483,0.7303504144379096,14.262712955608833,0.05706771140397071,87.16765822222222,0.5307840631906643,0.46597736201151213,0.4234788271107997,0.14636052008977357
wL7w4dmBmxSYXUEO9tYBUp6XaA22,5,3.231979557589677,38.783754691076126,3.0940789759999996,1.0,0.0,0,0.0,10.0,1,10,10,9,9,9,1.0,1.0,1.0,0.0,0.1,0.0,0.0,7.9595,344.97407999999996,7.379666666666668,5.660200000000001,7.9595,5.636,0,0.26628884128266067,78.70284800000002,0,-4.613433333333356,191.835,0.0,191.835,1,339.32433333333336,47.34762247814911,344.451,3,529.164,0.0,529.164,1,350.5245,64.10276524846645,350.5245,2,327.029,16.943692690792044,327.029,2,6.6358999999999995,1.8667800233438208,6.785500000000001,3.677,8.912,-0.4444827400453376,-1.0240784760436483,337.3777066666666,91.39390692527093,331.36896,185.798912,523.527936,0.6152442912016259,2.141021571122886,343.7865528888889,91.54652281734235,339.010048,191.83488,529.164032,0.5922799004943179,2.047090150958656,344.12464355555556,91.35737061615127,337.515776,189.47584,527.457024,0.5171872595229435,2.0499096307979308,0.9935483870967742,0.8046421809705462,0.4192227485141615,0.8220555333540535,0.9066727818535492,21.369747907641756,0.753563799292184,0.5335232852583547,0.11776190716506058,0.12713512805439767,-0.008981151620608877,1.6251966569389398,2.131126734983328,0.25138357615776935,0.009734612796159193,0.884524752790564,0.7422816731777844,0.5210051851973531,154,3.061065625,0.020006964869281045,1.8157071937730674e-05,49.97956585450035,0.1742338686378187,1.6570464849090865,16458381.071449433,26.061537799999996,-300.0,-0.15980665587430326,-0.18957876698811504,1.5599012366158163,43.670232789024325,0.2477151273029957,41.12024588888889,0.8993870494398495,0.20693058893296706,0.9935483870967742,0.2914257446567615,0.15123861582131695,0.10765355681809102,0.3281060146021268,6.894668534463541,0.2871526237952951,0.18848725966329644,-0.1911663434075251,-0.6748205000219707,0.5410463574370751,0.5691114210829559,0.6701685170113323,0.0978821209580239,0.045497021767947635,0.8146694565093214,0.6152701556545025,0.518961068451397,154,3.061065625,0.020006964869281045,1.8157071937730674e-05,49.97956585450035,0.021960825008182448,1.5799680144580932,993973.4784632297,57.340005600000005,260.0,0.13120551328179428,-0.04570721114792731,0.5085077352310494,12.529788901646935,0.03306638363110599,94.469945,0.25735850529858206,0.2836110744391758,-0.08929358063025464,0.13348552370471478
wL7w4dmBmxSYXUEO9tYBUp6XaA22,6,2.7129422139215773,32.55530656705893,5.160449023999999,0.7142857142857143,0.16666666666666666,2,744.8154999999999,6.0,2,7,12,13,13,13,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.0,0.0,4.7295,311.905536,5.751599999999999,4.604571428571428,4.7295,4.255,0,0.42500249077836777,210.57203200000004,0,4.433536363636368,715.4065,634.5555041164641,715.4065,2,514.08675,181.16677754190104,549.7885,4,459.209,0.0,459.209,1,318.924,80.49562175671421,318.924,2,288.116,10.912071847270813,288.116,2,5.032071428571428,1.4843893053677362,5.202,2.419,7.967,0.11539195831740073,-0.17701926122546618,391.81944123076926,168.66029287597885,322.878976,169.762048,677.410816,0.6778610098153136,-0.922815775981277,396.9576172307692,168.70797605652282,325.29792,175.729152,683.981824,0.6873932769017513,-0.9058128586928937,396.91132061538457,169.32904034685282,327.030016,172.180992,682.454784,0.674723186835701,-0.9212974704205075,1.0,0.8646559694549384,0.5414902659412335,1.039705174134372,1.0196593421993307,22.352872786431064,0.7519741222899613,0.6478698923925721,0.11187901554433571,0.1420766164642976,0.11237381896083742,1.8943788113726385,2.536215504771196,0.3234908298751815,0.01702794459821218,0.695106835196435,0.7305127145326336,0.6262493813378494,258,5.141899792,0.020007392186770428,1.6158452628015604e-05,49.9804751273918,0.1866233223163198,1.6259743989895827,2639187.0474506794,40.309379166666666,60.0,-0.11227791169135909,0.02945776880056239,1.4552557306356528,34.65100824035366,0.44567914810420195,70.82770463636363,0.8769522036979339,0.2253096420928426,1.0,0.3387712569789286,0.23725026237214214,0.17083548222129308,0.4133224917921756,7.804663640004093,0.2808989736016949,0.298087778675646,-0.11593967730524919,-0.6189858809090383,0.5999555737105905,0.7753529514224679,1.1077321615164397,0.12705847797440206,0.025849862759673516,0.7022300237573256,0.579612203948277,0.700325831913476,258,5.141899792,0.020007392186770428,1.6158452628015604e-05,49.9804751273918,0.024991249319344308,1.5606347584863869,472292.20092768356,64.93048716666668,180.0,-0.09752575220874571,-0.035057140519607066,0.5164800499651324,11.428606541570195,0.0731875926794272,81.75017627272727,0.9111903203316847,0.19344027650906118,0.8854955643815501,0.16421587778232719
wL7w4dmBmxSYXUEO9tYBUp6XaA22,7,3.602276906437906,43.22732287725487,2.776022016,1.0,0.0,0,0.0,10.0,1,10,10,9,9,9,1.0,1.0,1.0,0.0,0.1,0.0,0.0,7.057,380.753408,8.247,5.8548,7.057,5.43,0,0.2832702733404739,82.66905599999996,0,-0.5019499999999935,177.788,0.0,177.788,1,315.4956666666667,64.70285983118005,293.157,3,347.591,0.0,347.591,1,387.8225,131.8280385369516,387.8225,2,264.2555,7.892018784823058,264.2555,2,6.812899999999999,1.4479143966409063,6.8004999999999995,4.589,9.936,0.8148678330136178,1.869568066638652,301.64423111111114,87.70030751413036,288.367872,167.852032,473.138944,0.7050435049391549,1.0466970944871976,308.4468906666667,87.37383503016595,293.156864,177.78816,481.038848,0.7739722699089515,1.1001613696667363,308.6107875555556,88.2772424505954,295.473152,174.089984,479.88608,0.6872795125271112,0.9460873113014436,1.0,1.188250363724331,0.8239972394961158,2.0860256908925607,1.4443080318590493,36.47157971228091,0.9672145606343192,0.8082576934144565,0.08002002406879324,0.32358829770724257,-0.10205656418111662,3.0056224766762827,3.9578193943989755,0.36849815741266556,-0.17172584993473242,0.7351596404315658,0.8732630840911889,0.693454228714446,139,2.761044635,0.02000756981884058,2.4971146936644975e-05,49.98002173581134,0.45776536161976605,1.7022511979034456,2669334.18250815,17.840692999999998,260.0,0.19860549049048135,0.5711683144907154,2.3557098282182247,60.736630556868974,0.578964564587244,62.37833377777778,0.02622015698023232,2.4740002499264877,1.0,0.4061924046013835,0.24742914367067936,0.22577301054139062,0.4751557750268754,10.384431510595277,0.3423721138492937,0.34321600704000477,-0.08056446273990726,-0.7103562788096004,0.47626924638426515,0.8778371012226085,0.9904183411380484,0.15370768967410964,-0.021854988078508327,0.7873706898860623,0.5987919497109502,0.6091427138168516,139,2.761044635,0.02000756981884058,2.4971146936644975e-05,49.98002173581134,0.046081219033870725,1.6327300728414227,1388743.912928587,49.1488892,240.0,0.151661292586024,-0.1656067997684758,0.7620683494151628,17.697289298031713,0.06256684766853575,91.27930011111111,-0.08300806850831324,2.686466884187713,0.6774390445825201,0.10806679957187738
wL7w4dmBmxSYXUEO9tYBUp6XaA22,8,3.38168006800326,40.58016081603912,2.9571100159999997,1.0,0.0,0,0.0,10.0,1,10,10,9,9,9,1.0,1.0,1.0,0.0,0.1,0.0,0.0,7.8665,464.02803200000005,6.688,6.5292,7.8665,8.329,0,0.39269849887954333,34.55283199999997,0,9.915633333333318,193.159,0.0,193.159,1,325.851,17.094907224082863,332.024,3,320.825,0.0,320.825,1,471.446,246.03780451385924,471.446,2,261.3405,61.49636965301285,261.3405,2,6.8443,1.5120426250605503,6.526,4.834,9.36,0.5157856074296439,-1.0045900138251254,321.5001315555555,128.32408723387198,299.63392,187.289088,636.061184,2.0717674745824195,5.579341610523576,328.5677795555555,129.02807381165135,306.526976,193.158912,645.421056,2.0887147300091127,5.641023118199353,328.17942755555555,129.09396377724565,308.993792,192.765184,644.795136,2.074697813914447,5.6026051435196536,1.0,1.0108230001836016,0.5842241949775201,1.3607748456027338,1.1665225439753548,27.059651199580664,0.9044927134107275,0.8214183289021724,-0.039751980440320876,0.46699314156328814,-0.21532168645824443,2.2070764727681764,2.7181416131316674,0.38657111683008605,0.154337486831429,0.8253671124731609,0.8290662227538922,0.5779688381362554,148,2.941141614,0.020007766081632655,2.0881120593132287e-05,49.98373029578864,0.28320738675712837,1.602822641387019,13565491.607094627,51.0357997,-160.0,-0.11500517851737224,-0.27532530178168524,1.8965787138904715,49.78057871887286,0.4010612401651656,58.93201711111111,0.46210145236066846,0.21874211877117902,1.0,0.3607387027638138,0.20534095584882114,0.17201242179259363,0.414743802596969,7.909502003973403,0.3418016756326123,0.2726957330492069,-0.1302272594920958,-0.6015120695715082,0.7105245822044483,0.6830784295565423,1.0011644653060336,0.13756749469373752,0.028771073784298877,0.749900368824015,0.6477836313006413,0.5692235246054645,148,2.941141614,0.020007766081632655,2.0881120593132287e-05,49.98373029578864,0.03420107732502012,1.6032038715626846,1659798.9850659776,47.952404,-40.0,0.2045620120465004,-0.07259868659805635,0.6432051175043227,15.316982617495114,0.05030814193778469,76.72427988888889,0.2775888705538642,0.15690298558095886,0.14123587298216964,0.12543755609898669
wL7w4dmBmxSYXUEO9tYBUp6XaA22,9,2.837211018481947,34.046532221783366,3.5245880319999996,1.0,0.0,0,0.0,10.0,1,10,10,9,9,9,1.0,1.0,1.0,0.0,0.1,0.0,0.1,5.24,420.93056,5.945,6.7787999999999995,5.24,10.272,0,0.4963638514296613,118.21619200000004,1,28.626466666666662,217.488,0.0,217.488,1,514.3793333333333,308.65738699945825,398.582,3,360.417,0.0,360.417,1,427.553,66.1243835358788,427.553,2,274.21950000000004,26.91177698517883,274.21950000000004,2,6.2209,1.8001453922762278,6.021,3.65,10.272,1.0127049319011614,2.561087492257384,385.3932373333334,194.99664704660398,350.145024,211.694848,860.539904,2.1183087105092717,5.156887717508559,391.6208924444444,194.38645447404556,360.417024,217.487872,864.189952,2.098781145299404,5.077538456922225,391.1640177777778,195.00481908412127,356.883968,219.05792,866.700032,2.1238043400274615,5.183405790702675,1.0,0.907351213896005,0.4974415683431747,1.0693283840815682,1.034083354513343,23.800001854824618,0.8417698614660932,0.613031725430948,0.6162285007085802,-0.20616330003387462,-0.13718477269909904,1.6573133434453262,2.5525022801969106,0.305531438125948,0.11986230135548936,0.8557708797036356,0.740636526577325,0.5482348628898053,176,3.501450521,0.020008288691428573,1.588316047425692e-05,49.977092999423725,0.22922130619715103,1.632022572701075,3377909.1389744594,31.900719600000002,-40.0,0.17350215478547285,0.18968743481246886,1.6764194864890185,41.806042878104805,0.3699199598621438,77.96349144444444,0.9157665201453402,0.46175962783399865,1.0,0.3027715158178205,0.19412871083731958,0.1291424224098704,0.3593639136166435,6.082793903944421,0.2528542888618058,0.23234591524431047,-0.6404805373233118,-0.743706957705494,0.7103766177368348,0.7175270685169803,0.7962111056204966,0.10966640205014583,0.012555987053687642,0.7081490744449225,0.8245847096131932,0.6411723055022389,176,3.501450521,0.020008288691428573,1.588316047425692e-05,49.977092999423725,0.03130808334978273,1.575617840586446,324054.5265402781,25.9584542,-20.0,0.13425802916780116,0.07187318973457335,0.5600750322392851,11.425544550662428,0.045372473166330564,82.41082388888888,0.5695647766646319,0.7949511926275442,0.3791762243423311,0.12265483879427444
wL7w4dmBmxSYXUEO9tYBUp6XaA22,10,3.957618703485633,47.49142444182759,2.526771968,1.0,0.0,0,0.0,10.0,1,10,10,9,9,9,1.0,1.0,1.0,0.0,0.1,0.0,0.0,6.564,315.34848,6.404,6.077,6.564,8.988,0,0.21915721840234528,51.91193599999997,0,-6.928800000000004,250.433,0.0,250.433,1,266.21,25.956111881404738,266.298,3,380.269,0.0,380.269,1,321.485,91.36668141067616,321.485,2,227.235,9.347951647286157,227.235,2,6.2725,1.430195654835768,6.3835,3.627,8.988,0.07171753877570969,1.300400318469813,274.3808568888889,61.17398617243463,250.90304,214.155008,379.79392,1.1555622244453758,-0.09798454679990787,280.7524408888889,61.52892400487775,256.879104,220.625152,386.091008,1.1895889585422155,-0.02906720041263089,280.3516871111111,60.86353093482717,257.561088,219.312896,386.264064,1.1385173518170248,-0.11364745736063231,0.9921259842519685,1.060516522901501,0.5823093306602759,1.4610883078213146,1.2087548584478636,27.925328993838118,1.0182245784623398,0.7164843295820726,0.4454647253518736,-0.12276593295012114,0.26848187837447135,2.0762233230787155,2.4360062964518168,0.3585667611370844,0.02828608794777816,0.8209953409671261,0.7567599311109822,0.5490808658663019,126,2.501100521,0.020008804168,2.014514706539113e-05,49.981516835074366,0.3198063831681061,1.6352899970628727,15016630.28837121,42.497812,280.0,-0.1505603544077531,0.3022491549263422,1.9907466938168519,51.95456446009946,0.36695017744059827,73.31777344444446,0.25626230724104104,2.8520154817120438,0.9921259842519685,0.3925794450782899,0.29783679412526837,0.242121354760297,0.4920582839057757,8.044616382823927,0.3083543796861536,0.31816611720807814,-0.34493627650959174,-0.6273029538204694,0.20287483060504694,0.9883650191074677,1.3656743533219236,0.15387806827153722,0.10860609611490142,0.633696530361368,0.7919281795042971,0.758666297635304,126,2.501100521,0.020008804168,2.014514706539113e-05,49.981516835074366,0.055729334857932675,1.6872901330398828,551900.201087279,53.9917771,-20.0,0.11827606167634572,-0.004471359164974542,0.7879997430311246,14.021799611658242,0.0607729289642549,77.76838666666669,-0.21545505838275603,8.123497400126684,0.20664858847585316,0.16561629489462912
