user_id,train_size,threshold,accuracy,far,frr,eer
05TW8Ljp5AOArnLclD8e8LIHgwg2,3,0.09,0.890625,0.10483870967741936,0.25,0.1774193548387097
2cLb1nw1ViSuzHnuJ8Xa0roN64q2,3,0.055,0.8541666666666666,0.15053763440860216,0.0,0.07526881720430108
30m2mK6UrdfP8ENgCSldqeHYwjq2,3,0.245,0.9739583333333334,0.010752688172043012,0.5,0.2553763440860215
8g1C9fonDzXAwNoVbGG4vJ7XO1F3,3,0.055,0.9296875,0.07258064516129033,0.0,0.036290322580645164
8gGAdMn0cGO8J5wVY9lyHNfcrzF3,3,0.14,0.9921875,0.008064516129032258,0.0,0.004032258064516129
9gLVJ3xY2FYHdz1RafqBZ9aUCFh1,3,0.14,0.9817708333333334,0.016129032258064516,0.08333333333333333,0.04973118279569892
A2SsgxEqJLY9Avf3vCgly0OIQux1,3,0.095,0.859375,0.13709677419354838,0.25,0.1935483870967742
BnAXORhlmEgFSnmr5BPzEaj813f2,3,0.145,0.9947916666666666,0.005376344086021506,0.0,0.002688172043010753
BqbYZxLSPiNGAJGElBH6dq0Gf422,3,0.035,0.7083333333333334,0.3010752688172043,0.0,0.15053763440860216
DJldbpv8XEYPwLseK8tAlA0EFfV2,3,0.22,0.9895833333333334,0.008064516129032258,0.08333333333333333,0.0456989247311828
LAEk3gnIrrPeEc5m2xw2XMg7Ao63,3,0.20500000000000002,1.0,0.0,0.0,0.0
LaWWukYn6xeN1jsWRIBI8QB2PvV2,3,0.20500000000000002,0.9895833333333334,0.002688172043010753,0.25,0.12634408602150538
Omo5XrILUTX0J0Jih47KSik6Yi43,3,0.275,0.9713541666666666,0.024193548387096774,0.16666666666666666,0.09543010752688172
PoPWokLWSNV1fAVoEx4sJEERdqL2,3,0.045,0.8958333333333334,0.0967741935483871,0.3333333333333333,0.2150537634408602
PzRGdxGusYScYl0zOpFXECA49Tq1,3,0.375,0.9895833333333334,0.0,0.3333333333333333,0.16666666666666666
QcUKYLclszMKbeOKMPTEIZyiKKU2,3,0.05,0.8854166666666666,0.11827956989247312,0.0,0.05913978494623656
RKcUBPWd7Lgr4wrIof2rJxDyitr1,3,0.085,0.96875,0.03225806451612903,0.0,0.016129032258064516
So7yhmPlhAcD7aHz0kZYyZYj0Yg1,3,0.185,0.9895833333333334,0.008064516129032258,0.08333333333333333,0.0456989247311828
WLA5tSeimOdSy4qCfthdd7C5WeB2,3,0.23500000000000001,0.9921875,0.0,0.25,0.125
WiOvfjiIXHdwNpm5Z4XQkAvGRI23,3,0.2,0.9895833333333334,0.008064516129032258,0.08333333333333333,0.0456989247311828
ZPw87WT2yagXd9QO1D3a7uqutlJ3,3,0.04,0.6744791666666666,0.33602150537634407,0.0,0.16801075268817203
ej3PfaQvUVVIs8EqkGNlOzZx9Is2,3,0.28500000000000003,0.9895833333333334,0.0,0.3333333333333333,0.16666666666666666
i6SCvQJiqYUDYS1leBqlxRY29jr2,3,0.105,0.984375,0.013440860215053764,0.08333333333333333,0.04838709677419355
my57RUXuMdcCABGumWAajjhxjgi2,3,0.25,0.96875,0.016129032258064516,0.5,0.25806451612903225
pBcgsSbey6YdBbQGH0nEAMUjA9H2,3,0.17500000000000002,0.9973958333333334,0.0,0.08333333333333333,0.041666666666666664
qHMPVSZeEOVJeANy4PmaCi0s1LX2,3,0.165,0.9947916666666666,0.005376344086021506,0.0,0.002688172043010753
ruaVJyjTBAXieStKhxpnd1GTACE2,3,0.165,1.0,0.0,0.0,0.0
t10BGl5P7lfLJnosyzeNchO2Cgw1,3,0.16,0.9947916666666666,0.002688172043010753,0.08333333333333333,0.04301075268817204
wL7w4dmBmxSYXUEO9tYBUp6XaA22,3,0.32,0.9817708333333334,0.0,0.5833333333333334,0.2916666666666667
zADTuV7nEORpOPqPqjLYGgZyVUD3,3,0.155,0.9661458333333334,0.026881720430107527,0.25,0.13844086021505375
zisvLwXR2sXkiDyF9hQBgzCT5K03,3,0.13,0.9661458333333334,0.03494623655913978,0.0,0.01747311827956989
zwWo0D9MehY88RXRA0BYoGdJKCz2,3,0.335,0.9947916666666666,0.0,0.16666666666666666,0.08333333333333333
05TW8Ljp5AOArnLclD8e8LIHgwg2,5,0.08,0.896875,0.1064516129032258,0.0,0.0532258064516129
2cLb1nw1ViSuzHnuJ8Xa0roN64q2,5,0.1,0.98125,0.01935483870967742,0.0,0.00967741935483871
30m2mK6UrdfP8ENgCSldqeHYwjq2,5,0.065,0.934375,0.06774193548387097,0.0,0.03387096774193549
8g1C9fonDzXAwNoVbGG4vJ7XO1F3,5,0.115,0.990625,0.00967741935483871,0.0,0.004838709677419355
8gGAdMn0cGO8J5wVY9lyHNfcrzF3,5,0.11,0.990625,0.00967741935483871,0.0,0.004838709677419355
9gLVJ3xY2FYHdz1RafqBZ9aUCFh1,5,0.20500000000000002,0.99375,0.0032258064516129032,0.1,0.05161290322580645
A2SsgxEqJLY9Avf3vCgly0OIQux1,5,0.07,0.91875,0.08387096774193549,0.0,0.041935483870967745
BnAXORhlmEgFSnmr5BPzEaj813f2,5,0.17500000000000002,0.990625,0.00967741935483871,0.0,0.004838709677419355
BqbYZxLSPiNGAJGElBH6dq0Gf422,5,0.105,0.98125,0.01935483870967742,0.0,0.00967741935483871
DJldbpv8XEYPwLseK8tAlA0EFfV2,5,0.125,0.990625,0.00967741935483871,0.0,0.004838709677419355
LAEk3gnIrrPeEc5m2xw2XMg7Ao63,5,0.185,1.0,0.0,0.0,0.0
LaWWukYn6xeN1jsWRIBI8QB2PvV2,5,0.105,0.990625,0.00967741935483871,0.0,0.004838709677419355
Omo5XrILUTX0J0Jih47KSik6Yi43,5,0.14,0.99375,0.0064516129032258064,0.0,0.0032258064516129032
PoPWokLWSNV1fAVoEx4sJEERdqL2,5,0.09,0.959375,0.041935483870967745,0.0,0.020967741935483872
PzRGdxGusYScYl0zOpFXECA49Tq1,5,0.055,0.959375,0.041935483870967745,0.0,0.020967741935483872
QcUKYLclszMKbeOKMPTEIZyiKKU2,5,0.145,1.0,0.0,0.0,0.0
RKcUBPWd7Lgr4wrIof2rJxDyitr1,5,0.105,1.0,0.0,0.0,0.0
So7yhmPlhAcD7aHz0kZYyZYj0Yg1,5,0.155,0.971875,0.025806451612903226,0.1,0.06290322580645162
WLA5tSeimOdSy4qCfthdd7C5WeB2,5,0.17500000000000002,1.0,0.0,0.0,0.0
WiOvfjiIXHdwNpm5Z4XQkAvGRI23,5,0.16,1.0,0.0,0.0,0.0
ZPw87WT2yagXd9QO1D3a7uqutlJ3,5,0.06,0.940625,0.06129032258064516,0.0,0.03064516129032258
ej3PfaQvUVVIs8EqkGNlOzZx9Is2,5,0.17500000000000002,1.0,0.0,0.0,0.0
i6SCvQJiqYUDYS1leBqlxRY29jr2,5,0.165,0.996875,0.0,0.1,0.05
my57RUXuMdcCABGumWAajjhxjgi2,5,0.17500000000000002,1.0,0.0,0.0,0.0
pBcgsSbey6YdBbQGH0nEAMUjA9H2,5,0.13,0.9875,0.012903225806451613,0.0,0.0064516129032258064
qHMPVSZeEOVJeANy4PmaCi0s1LX2,5,0.22,1.0,0.0,0.0,0.0
ruaVJyjTBAXieStKhxpnd1GTACE2,5,0.095,0.984375,0.016129032258064516,0.0,0.008064516129032258
t10BGl5P7lfLJnosyzeNchO2Cgw1,5,0.15,1.0,0.0,0.0,0.0
wL7w4dmBmxSYXUEO9tYBUp6XaA22,5,0.06,0.95,0.05161290322580645,0.0,0.025806451612903226
zADTuV7nEORpOPqPqjLYGgZyVUD3,5,0.105,0.959375,0.03870967741935484,0.1,0.06935483870967743
zisvLwXR2sXkiDyF9hQBgzCT5K03,5,0.1,0.978125,0.02258064516129032,0.0,0.01129032258064516
zwWo0D9MehY88RXRA0BYoGdJKCz2,5,0.23,1.0,0.0,0.0,0.0
05TW8Ljp5AOArnLclD8e8LIHgwg2,8,0.09,0.9776785714285714,0.02304147465437788,0.0,0.01152073732718894
2cLb1nw1ViSuzHnuJ8Xa0roN64q2,8,0.095,0.9910714285714286,0.009216589861751152,0.0,0.004608294930875576
30m2mK6UrdfP8ENgCSldqeHYwjq2,8,0.065,0.9642857142857143,0.03686635944700461,0.0,0.018433179723502304
8g1C9fonDzXAwNoVbGG4vJ7XO1F3,8,0.115,0.9910714285714286,0.009216589861751152,0.0,0.004608294930875576
8gGAdMn0cGO8J5wVY9lyHNfcrzF3,8,0.20500000000000002,1.0,0.0,0.0,0.0
9gLVJ3xY2FYHdz1RafqBZ9aUCFh1,8,0.23500000000000001,0.9955357142857143,0.0,0.14285714285714285,0.07142857142857142
A2SsgxEqJLY9Avf3vCgly0OIQux1,8,0.14,1.0,0.0,0.0,0.0
BnAXORhlmEgFSnmr5BPzEaj813f2,8,0.255,0.9955357142857143,0.0,0.14285714285714285,0.07142857142857142
BqbYZxLSPiNGAJGElBH6dq0Gf422,8,0.15,0.9955357142857143,0.004608294930875576,0.0,0.002304147465437788
DJldbpv8XEYPwLseK8tAlA0EFfV2,8,0.17500000000000002,0.9955357142857143,0.004608294930875576,0.0,0.002304147465437788
LAEk3gnIrrPeEc5m2xw2XMg7Ao63,8,0.17500000000000002,1.0,0.0,0.0,0.0
LaWWukYn6xeN1jsWRIBI8QB2PvV2,8,0.255,1.0,0.0,0.0,0.0
Omo5XrILUTX0J0Jih47KSik6Yi43,8,0.17500000000000002,0.9955357142857143,0.004608294930875576,0.0,0.002304147465437788
PoPWokLWSNV1fAVoEx4sJEERdqL2,8,0.07,0.9598214285714286,0.041474654377880185,0.0,0.020737327188940093
PzRGdxGusYScYl0zOpFXECA49Tq1,8,0.05,0.9598214285714286,0.041474654377880185,0.0,0.020737327188940093
QcUKYLclszMKbeOKMPTEIZyiKKU2,8,0.185,1.0,0.0,0.0,0.0
RKcUBPWd7Lgr4wrIof2rJxDyitr1,8,0.13,1.0,0.0,0.0,0.0
So7yhmPlhAcD7aHz0kZYyZYj0Yg1,8,0.17,0.9910714285714286,0.004608294930875576,0.14285714285714285,0.07373271889400922
WLA5tSeimOdSy4qCfthdd7C5WeB2,8,0.25,1.0,0.0,0.0,0.0
WiOvfjiIXHdwNpm5Z4XQkAvGRI23,8,0.115,1.0,0.0,0.0,0.0
ZPw87WT2yagXd9QO1D3a7uqutlJ3,8,0.08,0.9866071428571429,0.013824884792626729,0.0,0.0069124423963133645
ej3PfaQvUVVIs8EqkGNlOzZx9Is2,8,0.13,1.0,0.0,0.0,0.0
i6SCvQJiqYUDYS1leBqlxRY29jr2,8,0.1,0.9955357142857143,0.004608294930875576,0.0,0.002304147465437788
my57RUXuMdcCABGumWAajjhxjgi2,8,0.165,0.9910714285714286,0.009216589861751152,0.0,0.004608294930875576
pBcgsSbey6YdBbQGH0nEAMUjA9H2,8,0.15,0.9955357142857143,0.0,0.14285714285714285,0.07142857142857142
qHMPVSZeEOVJeANy4PmaCi0s1LX2,8,0.26,1.0,0.0,0.0,0.0
ruaVJyjTBAXieStKhxpnd1GTACE2,8,0.11,0.9821428571428571,0.018433179723502304,0.0,0.009216589861751152
t10BGl5P7lfLJnosyzeNchO2Cgw1,8,0.115,1.0,0.0,0.0,0.0
wL7w4dmBmxSYXUEO9tYBUp6XaA22,8,0.055,0.9776785714285714,0.02304147465437788,0.0,0.01152073732718894
zADTuV7nEORpOPqPqjLYGgZyVUD3,8,0.19,0.9910714285714286,0.004608294930875576,0.14285714285714285,0.07373271889400922
zisvLwXR2sXkiDyF9hQBgzCT5K03,8,0.135,0.9821428571428571,0.018433179723502304,0.0,0.009216589861751152
zwWo0D9MehY88RXRA0BYoGdJKCz2,8,0.215,1.0,0.0,0.0,0.0
05TW8Ljp5AOArnLclD8e8LIHgwg2,10,0.08,0.95625,0.04516129032258064,0.0,0.02258064516129032
2cLb1nw1ViSuzHnuJ8Xa0roN64q2,10,0.12,1.0,0.0,0.0,0.0
30m2mK6UrdfP8ENgCSldqeHYwjq2,10,0.105,0.975,0.025806451612903226,0.0,0.012903225806451613
8g1C9fonDzXAwNoVbGG4vJ7XO1F3,10,0.19,0.99375,0.0064516129032258064,0.0,0.0032258064516129032
8gGAdMn0cGO8J5wVY9lyHNfcrzF3,10,0.23500000000000001,1.0,0.0,0.0,0.0
9gLVJ3xY2FYHdz1RafqBZ9aUCFh1,10,0.165,1.0,0.0,0.0,0.0
A2SsgxEqJLY9Avf3vCgly0OIQux1,10,0.16,1.0,0.0,0.0,0.0
BnAXORhlmEgFSnmr5BPzEaj813f2,10,0.325,1.0,0.0,0.0,0.0
BqbYZxLSPiNGAJGElBH6dq0Gf422,10,0.23500000000000001,0.9875,0.012903225806451613,0.0,0.0064516129032258064
DJldbpv8XEYPwLseK8tAlA0EFfV2,10,0.135,0.9875,0.012903225806451613,0.0,0.0064516129032258064
LAEk3gnIrrPeEc5m2xw2XMg7Ao63,10,0.185,1.0,0.0,0.0,0.0
LaWWukYn6xeN1jsWRIBI8QB2PvV2,10,0.255,1.0,0.0,0.0,0.0
Omo5XrILUTX0J0Jih47KSik6Yi43,10,0.09,0.99375,0.0064516129032258064,0.0,0.0032258064516129032
PoPWokLWSNV1fAVoEx4sJEERdqL2,10,0.075,0.96875,0.03225806451612903,0.0,0.016129032258064516
PzRGdxGusYScYl0zOpFXECA49Tq1,10,0.04,0.975,0.025806451612903226,0.0,0.012903225806451613
QcUKYLclszMKbeOKMPTEIZyiKKU2,10,0.155,1.0,0.0,0.0,0.0
RKcUBPWd7Lgr4wrIof2rJxDyitr1,10,0.155,1.0,0.0,0.0,0.0
So7yhmPlhAcD7aHz0kZYyZYj0Yg1,10,0.165,0.975,0.01935483870967742,0.2,0.10967741935483871
WLA5tSeimOdSy4qCfthdd7C5WeB2,10,0.145,0.99375,0.0064516129032258064,0.0,0.0032258064516129032
WiOvfjiIXHdwNpm5Z4XQkAvGRI23,10,0.105,1.0,0.0,0.0,0.0
ZPw87WT2yagXd9QO1D3a7uqutlJ3,10,0.12,0.99375,0.0064516129032258064,0.0,0.0032258064516129032
ej3PfaQvUVVIs8EqkGNlOzZx9Is2,10,0.17,1.0,0.0,0.0,0.0
i6SCvQJiqYUDYS1leBqlxRY29jr2,10,0.14,1.0,0.0,0.0,0.0
my57RUXuMdcCABGumWAajjhxjgi2,10,0.20500000000000002,1.0,0.0,0.0,0.0
