UserId,RoundId,cps,wpm,total_duration,typing_efficiency,error_rate,backspace_count,mean_corr_time,mean_burst_size,burst_count,max_burst_size,n_inserts,n_dd_valid,n_ft_valid,n_uu_valid,dd_valid_ratio,ft_valid_ratio,uu_valid_ratio,backspace_per_char,burst_count_per_char,long_pause_per_char,micro_pause_per_char,space_pd,space_ft,vowel_pd,consonant_pd,special_pd,capital_pd,long_pause_count,dd_cv_ratio,dd_iqr,micro_pause_count,dd_trend_slope,dd_vc_mean,dd_vc_std,dd_vc_median,dd_vc_count,dd_cv_mean,dd_cv_std,dd_cv_median,dd_cv_count,dd_cc_mean,dd_cc_std,dd_cc_median,dd_cc_count,dd_ls_mean,dd_ls_std,dd_ls_median,dd_ls_count,dd_sl_mean,dd_sl_std,dd_sl_median,dd_sl_count,pd_mean,pd_std,pd_median,pd_min,pd_max,pd_skew,pd_kurt,ft_mean,ft_std,ft_median,ft_min,ft_max,ft_skew,ft_kurt,dd_mean,dd_std,dd_median,dd_min,dd_max,dd_skew,dd_kurt,uu_mean,uu_std,uu_median,uu_min,uu_max,uu_skew,uu_kurt,acc_cov,acc_mag_mean,acc_mag_std,acc_energy,acc_rms,acc_jerk_std,acc_mag_median,acc_mag_iqr,acc_axis_corr_xy,acc_axis_corr_xz,acc_axis_corr_yz,acc_mag_p95,acc_mag_p99,acc_mag_mad,acc_mag_trend_slope,acc_mag_spectral_entropy,acc_planarity,acc_cv,acc_n_samples,acc_duration_sec,acc_dt_mean,acc_dt_std,acc_fs_hz,acc_auc_per_char_mean,acc_peak_to_rms_ratio_mean,acc_post_pre_energy_ratio_mean,acc_rise_time_ms_mean,acc_keystroke_xcorr_lag_ms,acc_keystroke_xcorr_peak,acc_peak_space_minus_letter,acc_peak_per_char_mean,acc_jerk_peak_per_char_mean,acc_energy_per_char,acc_peak_lag_mean_ms,corr_dd_acc_energy,fast_slow_acc_ratio,gyro_cov,gyro_mag_mean,gyro_mag_std,gyro_energy,gyro_rms,gyro_jerk_std,gyro_mag_median,gyro_mag_iqr,gyro_axis_corr_xy,gyro_axis_corr_xz,gyro_axis_corr_yz,gyro_mag_p95,gyro_mag_p99,gyro_mag_mad,gyro_mag_trend_slope,gyro_mag_spectral_entropy,gyro_planarity,gyro_cv,gyro_n_samples,gyro_duration_sec,gyro_dt_mean,gyro_dt_std,gyro_fs_hz,gyro_auc_per_char_mean,gyro_peak_to_rms_ratio_mean,gyro_post_pre_energy_ratio_mean,gyro_rise_time_ms_mean,gyro_keystroke_xcorr_lag_ms,gyro_keystroke_xcorr_peak,gyro_peak_space_minus_letter,gyro_peak_per_char_mean,gyro_jerk_peak_per_char_mean,gyro_energy_per_char,gyro_peak_lag_mean_ms,corr_dd_gyro_energy,fast_slow_gyro_ratio,corr_acc_gyro_peak_per_char,gyro_to_acc_energy_ratio_per_char_mean,label
pBcgsSbey6YdBbQGH0nEAMUjA9H2,1,2.2998223264472974,27.59786791736757,32.611214847999996,1.0,0.0,0,0.0,75.0,1,75,75,72,72,72,0.972972972972973,0.972972972972973,0.972972972972973,0.0,0.0133333333333333,0.0933333333333333,0.0933333333333333,7.748571428571428,710.492736,6.110692307692307,6.134914285714287,7.748571428571428,11.323,7,0.7398780177574596,162.12300799999997,7,0.337611052157692,501.5832666666666,284.90999915473725,408.82,15,353.7569166666667,183.7703802998676,291.04999999999995,24,422.09366666666665,143.26601755429186,446.6825,6,716.0626666666667,653.6069183837878,317.071,12,368.13692857142854,49.20708314626804,362.6365,14,6.427733333333334,1.6734793689191982,6.247,3.517,11.478,0.8650635314348192,1.3881085906876236,446.5304035555555,335.2004662209768,352.68454399999996,186.712064,2039.915008,3.130555671867847,10.479818620710546,452.9335395555555,335.11556942223433,359.409408,192.76416,2043.499008,3.1262693300031583,10.445527431097442,452.823904,335.7367665482281,357.403392,191.34208,2046.674944,3.1309872412909914,10.462444875166549,0.8419421487603306,0.5674568778074907,0.3580546391052917,0.4501317805321744,0.6709186094692667,13.403610864483094,0.4867221607788818,0.4117131829858542,0.2009572643682171,-0.0051702195233218,-0.4224503640576791,1.2180041801573,1.7601524856090935,0.1961424402812329,-0.0006053268755171,0.7694042718643085,0.6236592343620849,0.6309812306597181,1630,38.721630568,0.0237701845107427,0.1072684012401228,49.97085200202768,0.1321582645505367,1.7390417208157638,9840150.001654582,32.49643715999999,-40.0,0.1452680865882653,-0.1074334611176803,1.2737867690784246,29.99721681763791,0.2581676210856118,66.78674575,0.616484466001398,0.1876550526385713,0.8419421487603306,0.2481541777123493,0.1544050385468515,0.0854067855159564,0.2922443934722382,5.706445568313667,0.221673084333656,0.1783055471271669,0.1682546543393248,0.1183470803759236,-0.1058221338847868,0.5371164071555926,0.7623140047409247,0.0882337150787856,-0.0005285908404024,0.6461330164812488,0.5554465158318906,0.6222141411047765,1630,38.721630568,0.0237701845107427,0.1072684012401228,49.97085200202768,0.0240558662041969,1.6527698961516448,1176129.5004125198,24.659036346666667,-40.0,0.1696577745545425,-0.0075510897560614,0.5072178254536326,13.40573369797182,0.0717316324640679,51.77769406944444,0.6693263962921693,0.2089789505827873,0.7018885634960248,0.2778490652103569,0
pBcgsSbey6YdBbQGH0nEAMUjA9H2,2,2.786257696526444,33.435092358317334,26.917826048,1.0,0.0,0,0.0,75.0,1,75,75,71,71,71,0.9594594594594594,0.9594594594594594,0.9594594594594594,0.0,0.0133333333333333,0.0533333333333333,0.08,7.370785714285716,274.8626152727273,6.604384615384616,6.535142857142857,7.370785714285716,2.914,4,0.5062305390225917,125.35206399999998,6,-0.7974077800134098,412.4985999999999,144.5846131379724,386.89,15,398.2617083333333,272.5280632870644,293.4975,24,451.4953333333333,244.73096275270663,396.128,6,281.50272727272727,51.2262174322698,272.474,11,360.86050000000006,79.04725943067224,352.51149999999996,14,6.715133333333333,1.9603333164826104,6.414,2.914,13.485,1.091673985321015,2.2566296056044757,372.4014007887324,191.517265034475,310.582784,181.41696,1109.645056,2.290772432318551,5.0755716383002,379.1243105352113,191.9243040788085,316.179968,185.755904,1118.656,2.288510474925044,5.074953136398147,379.0762546478873,191.354423295767,319.621888,185.982976,1114.505984,2.287803360193571,5.065119745271494,0.6979761286974572,0.5654803990037052,0.3388549373038201,0.4345053801787846,0.6591702209435621,13.571059943569562,0.4995213475211679,0.413686408890716,0.224087542907665,-0.2244014097082852,-0.3898040412845439,1.2408773532073374,1.6299377192122444,0.1999285178350452,-0.0005056388840441,0.7968857682678729,0.6542761084593639,0.5992337451498472,1345,38.541635237,0.0286768119322916,0.1888603892357834,49.97182588456637,0.1174079822384292,1.7071884777415527,1702196.3781286806,30.88459378666667,-60.0,0.165237748116387,-0.2604978709891975,1.2037441541697669,29.87155932740414,0.2114701552425465,79.02075753521127,0.686510151381858,0.4182495946019336,0.6979761286974572,0.2475940694224956,0.1387309394545629,0.0805347872780651,0.2837865170829388,5.863144903634527,0.2168021096095918,0.1792998201999697,0.1226006484455253,0.2389888371085282,-0.1178789793078989,0.5074112940178992,0.6705419323157882,0.0842291161334358,-0.0006431119123293,0.7088704941692399,0.5647075954331672,0.5603160842186078,1345,38.541635237,0.0286768119322916,0.1888603892357834,49.97182588456637,0.0208634335262998,1.6573248270935814,653009.4892010064,34.265289653333326,-60.0,0.1617934075907086,0.0346845635768153,0.4907559161738034,12.79748771095578,0.057948987935001,66.62403370422537,0.621343678787966,0.4066969489532869,0.4865117158433291,0.2740291536387583,0
pBcgsSbey6YdBbQGH0nEAMUjA9H2,3,2.31263837626673,27.75166051520076,33.29530496,0.974025974025974,0.0131578947368421,1,1387.555,38.0,2,44,76,76,76,76,1.0,1.0,1.0,0.0131578947368421,0.0263157894736842,0.0789473684210526,0.1052631578947368,7.856928571428571,581.4809234285715,5.739285714285714,5.997571428571429,7.856928571428571,10.675,6,0.8146789127546434,164.78335999999996,8,0.7056028449502065,508.8404666666667,496.4480421163164,423.147,15,352.48808333333335,226.4988286077621,285.02750000000003,24,443.4153333333333,125.46892160478096,463.269,6,587.3782857142858,679.4358328417015,281.146,14,351.63978571428567,74.43163838788178,338.8465,14,6.241714285714286,1.8348877554738792,6.084,3.224,11.755,0.7331304207633423,0.825671598749874,431.8728724210527,356.66646638159034,322.53401599999995,175.127808,2131.369216,3.398750189645277,12.755739567195397,438.0961178947368,356.9076690085143,329.96352,181.005824,2139.36512,3.398394150804951,12.75685190377796,438.0562391578947,357.14993453232125,329.50502400000005,179.19488,2143.124224,3.4021941447742177,12.78572770165304,1.0,0.5898428288823943,0.3706831235704375,0.485237965175929,0.696590241947107,14.11287771213246,0.5080547399504634,0.43914683465715,0.0629814617120162,0.0167095401456018,-0.5282932405121787,1.2870212006339856,1.7427677622356896,0.2048636019549979,-0.0020063591511073,0.8290419839357971,0.6403807576806869,0.6284438928803966,1664,33.278770208,0.0200112869561034,2.1545230223387088e-05,49.9711117003247,0.1382924883208962,1.774047649092345,1210593.979794899,20.36969982894737,-40.0,0.1305086330117408,-0.1060213445485178,1.2959391892584162,31.13444281103967,0.2125349233421583,65.39497072,0.83556245136692,0.2783885764786654,1.0,0.260053114089211,0.1687302464764501,0.0960804089109541,0.3099683998586858,5.6195392324742235,0.2206240109591191,0.2010414287602729,0.3035259028327082,0.1928910471626131,-0.0602572353715481,0.5631676670845781,0.8435974001633637,0.0957284223167178,-0.000784314992645,0.7953300632531197,0.6074653737683025,0.6488299402504649,1664,33.278770208,0.0200112869561034,2.1545230223387088e-05,49.9711117003247,0.0258538033799059,1.65286714112205,415916.29246176576,30.896473460526312,-40.0,0.1258465749568784,-0.0203999923519467,0.5078401329515214,12.880823714096383,0.0420317028814532,54.987073493333334,0.8024731778044809,0.2295125605178244,0.789380432593433,0.197763746412739,0
pBcgsSbey6YdBbQGH0nEAMUjA9H2,4,2.3994889968377344,28.793867962052815,31.256655103999996,1.0,0.0,0,0.0,75.0,1,75,75,73,74,73,0.9864864864864864,1.0,0.9864864864864864,0.0,0.0133333333333333,0.08,0.1333333333333333,7.5673571428571424,761.8887314285714,6.3471153846153845,6.3695714285714295,7.5673571428571424,9.86,6,0.6542008621506508,161.695744,10,0.2659436936936938,404.45613333333336,113.9440915429685,411.764,15,341.9691666666667,195.01266928824788,285.02,24,493.3403333333333,234.04932987955053,419.093,6,615.5180769230769,500.20286592216127,332.933,13,407.5522857142856,220.00271460577952,340.50649999999996,14,6.585373333333333,1.6304035462435684,6.205,3.427,10.36,0.661301670147821,0.0905815303136239,452.9813206486486,387.8708606686147,326.65664,139.71584,2744.41984,3.689476397206141,17.244598508166394,428.1733575890411,280.11137968468955,332.93312,149.6,1599.463936,2.4576109187672257,6.32296963720929,428.1024,280.75765035799367,333.778944,143.892992,1601.894144,2.4545315040261055,6.313850255506894,0.918775750441436,0.5791035158499457,0.3473993977497605,0.4559699101471278,0.6752554406645886,14.158537354470488,0.5150716176070171,0.4268678530152121,0.2018009673853482,-0.106057091036149,-0.4688879978440517,1.2843469327773818,1.6314856514788638,0.2043496657670418,-0.0002531936306858,0.8406865724230248,0.6499008394873035,0.5998917088940223,1561,33.979216563,0.0217815490788461,0.0699178857311369,49.971241550487946,0.1270375800372702,1.773904244141013,1933294.0240071656,24.58591748,-40.0,0.1441514434363747,-0.2786183996781497,1.2958623759284875,32.45657439716688,0.1979258026271508,65.0618929041096,0.7943816502336762,0.3472178041102606,0.918775750441436,0.2522943516867924,0.1452093818833302,0.0847246966231195,0.2910750704253449,5.691850469579241,0.2252255147701591,0.1923439233500317,0.2312083401576847,0.249169278939806,-0.1358613614327742,0.5361065757703872,0.6970605793159029,0.0907135936120332,0.0002602136895463,0.8149578419752075,0.5804793160150789,0.5755554213262712,1561,33.979216563,0.0217815490788461,0.0699178857311369,49.971241550487946,0.0220586887481941,1.6221406093251518,210466.8111326746,23.504339199999997,-60.0,0.1559103928712097,-0.0346665522399424,0.4801178197364716,12.108728687991045,0.0373633473796456,46.417338150684934,0.7420517882119712,0.2713439811021393,0.6809974249788592,0.1887745139589282,0
pBcgsSbey6YdBbQGH0nEAMUjA9H2,5,2.362026701246771,28.344320414961253,31.75239296,1.0,0.0,0,0.0,75.0,1,75,75,73,73,73,0.9864864864864864,0.9864864864864864,0.9864864864864864,0.0,0.0133333333333333,0.0666666666666666,0.0933333333333333,7.819214285714286,648.1581292307692,5.747153846153846,6.616085714285715,7.819214285714286,9.731,5,0.8269951933642692,187.93907199999995,7,2.6789823522152303,467.22066666666655,222.4087454567978,401.508,15,353.08687499999996,217.10724835501932,270.997,24,404.8205,183.1407928450131,364.008,6,654.0126153846154,728.9078275510948,302.275,13,358.4510714285714,85.73943977716554,336.655,14,6.53944,2.018187360653788,6.153,1.882,13.489,1.2612515471594812,3.2116737434011253,428.4500024109589,359.96416048262853,321.371904,150.329856,2393.705984,3.970223729384774,18.085347262889268,434.9642871232877,359.7133747360748,328.413952,156.31488,2395.588096,3.961695612593399,18.007899707133003,434.8505319452055,360.37793907572166,327.238912,155.367936,2403.998976,3.9702978374786086,18.10079306210237,0.8432518597236982,0.5420633694185888,0.335914689540369,0.4066002732375304,0.6376521569300385,13.250680901613505,0.4597899929494382,0.4246622560937112,0.2249887101955539,-0.1372320228107373,-0.3995202965532153,1.215835837230084,1.6221610384559009,0.1908565820501899,-0.0037806948570665,0.7881503052149413,0.6522175911471467,0.6196963463896619,1587,37.621281383,0.0237208583751576,0.1477309732381475,49.9718908114196,0.1209994459071421,1.7672654535462604,1212355.9432386963,28.094512666666663,-60.0,0.1908037318896235,-0.2430859256022961,1.2415333796173251,31.825024659744948,0.2323415590969278,60.17963291780823,0.6942967482122401,0.3480111826429364,0.8432518597236982,0.238474797715436,0.148619527316492,0.078944075109531,0.2809698829225848,6.00442178060356,0.2096820564693974,0.1854199073067696,0.1498373136064138,0.2124978459780511,-0.1091017186484124,0.5401099430723348,0.6981801488864224,0.090448190989865,-0.0013428084429841,0.7915596409610285,0.5842156267530912,0.6232085266042859,1587,37.621281383,0.0237208583751576,0.1477309732380781,49.9718908114196,0.0233815003723804,1.6648946004063607,558322.2901328002,30.810117346666665,-60.0,0.1725200342410754,-0.0026774430067595,0.506744498961459,13.517305530427867,0.0428430595376423,57.989425315068495,0.7274860068425292,0.3374654526826224,0.4549439491975279,0.1843968832772282,0
pBcgsSbey6YdBbQGH0nEAMUjA9H2,6,2.4310459294423494,29.172551153308195,31.673609728,0.974025974025974,0.0131578947368421,1,616.338,38.0,2,48,76,75,75,75,0.986842105263158,0.986842105263158,0.986842105263158,0.0131578947368421,0.0263157894736842,0.0657894736842105,0.0921052631578947,7.707642857142858,616.4332701538461,6.345807692307693,6.150702702702702,7.707642857142858,5.508,5,0.8098464704220603,165.58502399999998,7,1.897158059977788,434.04759999999993,312.00287587154435,369.39,15,360.3409166666666,203.34262826824144,271.67,24,472.7809999999999,262.06460075205376,417.319,7,622.8296923076923,662.4212295170629,306.369,13,349.1631428571429,134.1840113179012,290.859,14,6.499662337662338,2.5249180477080504,5.904,3.337,21.523,2.968816821308567,15.559976460223911,415.79410090666664,342.3066399728272,313.73184,158.819072,2529.825024,3.9884423257166657,20.429087010549782,422.3147963733333,342.0101472499551,320.39296,167.791104,2533.277952,3.9846463602633775,20.38754340490021,422.27218432000006,342.9705952425419,320.006912,162.38592,2538.206976,3.980348060222707,20.34926880309277,0.791895947973987,0.6008267951325982,0.361622689559068,0.4916811977704233,0.7011998272749526,13.595942061205092,0.5298434053646242,0.4438984223905451,0.2757138835875585,-0.1405579811207838,-0.4200160854560015,1.297852013272899,1.7718365155415694,0.2137802435923981,-0.0017230530362743,0.7264033358232059,0.6115042994875248,0.6018751035883154,1583,39.962610341,0.0252608156390644,0.2087952918069825,49.972020665629294,0.1387489583325454,1.7153332266273795,831455.7702411384,23.30428239473684,-60.0,0.199844990141038,-0.139746219057002,1.2934145852258758,30.825564999460905,0.3485103896745187,60.75684252702703,0.8217298870265003,0.4066007541951729,0.791895947973987,0.2835106465590882,0.1755808489492185,0.1111874464135816,0.3334478166274022,6.61502100140921,0.248708359764505,0.2119936670454423,0.1078776636603595,0.2658136597868466,-0.1003614336696801,0.6187503731913947,0.8947828097038504,0.1015753093964734,-0.0011154977999928,0.8023539183265883,0.5855241137764454,0.6193095429755743,1583,39.962610341,0.0252608156390644,0.2087952918069825,49.972020665629294,0.027726158642639,1.653004444784208,282966.97745523835,29.141501552631578,-60.0,0.1539326568474108,-0.0019616614498297,0.5428469552988153,14.771924647907156,0.0547460096286336,57.510708351351354,0.8467492009616295,0.2885816887468135,0.5949406731036552,0.157085731425902,0
pBcgsSbey6YdBbQGH0nEAMUjA9H2,7,2.335989781271557,28.03187737525868,32.96247296,0.974025974025974,0.0131578947368421,1,1850.29,38.0,2,57,76,75,75,75,0.986842105263158,0.986842105263158,0.986842105263158,0.0131578947368421,0.0263157894736842,0.0526315789473684,0.1052631578947368,8.361214285714286,551.2909587692308,6.343153846153846,6.2085405405405405,8.361214285714286,3.729,4,0.6875005251759622,173.79264,8,1.5138083734419376,433.512375,116.07662190517378,430.7745,16,365.6234583333333,206.67151818578097,291.92999999999995,24,488.4168333333334,185.91347762808013,492.458,6,524.1495833333333,489.68277994719256,284.38649999999996,12,353.0378571428572,100.09579480128572,331.817,14,6.645389610389611,1.9551661603627144,6.23,3.503,13.864,1.1772785317072778,2.248886517281244,432.8525960533334,302.12589195377694,327.763968,179.172096,1850.28992,2.8783159383967725,9.597165758957004,439.4996394666667,302.1562329479794,333.543936,191.693056,1854.891008,2.8750207274268735,9.570642362703728,439.44064341333336,302.7937559003587,333.554944,187.691008,1854.854912,2.868138694176245,9.512366130854408,0.8410485220301172,0.594020388159895,0.3345696825341873,0.4647228653253867,0.6817058495607814,14.08130530640192,0.5468543075925749,0.4199934624164723,0.3012861174794268,-0.1087379475744387,-0.3938841712315218,1.2398848299335836,1.641354445061557,0.2095542540866584,-0.0018270332182726,0.8313919811321583,0.6192662449666122,0.5632292917934826,1508,35.860366823,0.0237958638506967,0.1038661872720438,49.97163110502228,0.1202582818511168,1.709104345421334,2851487.3905598833,26.61057092105263,-60.0,0.1667054133047753,-0.1167832473944674,1.2257579885830925,31.040046506672464,0.2210849601267294,59.19484797260275,0.7808010032622829,0.3992844143020333,0.8410485220301172,0.2658841644098453,0.152097021751446,0.0938125523896706,0.3062883484392943,5.934678911027752,0.2335088277123635,0.1964209579530871,0.1291115961961764,0.1510075673992113,-0.2323538751984257,0.5571480628459256,0.7423837022985683,0.093916583100649,-0.0015645105320503,0.7495980824828207,0.5710059178616376,0.572042423395314,1508,35.860366823,0.0237958638506967,0.1038661872720438,49.97163110502228,0.0235915758430346,1.62692024858898,644299.4553482396,30.231465407894746,-80.0,0.1584177322962088,0.0144365041533831,0.509633724838562,12.898141492297336,0.0484618269104725,69.60987434246574,0.7442143294108596,0.4063979973938135,0.6083317597816941,0.2192000155211527,0
pBcgsSbey6YdBbQGH0nEAMUjA9H2,8,2.401133683556148,28.813604202673776,32.068185344,0.974025974025974,0.0131578947368421,1,1777.387,38.0,2,44,76,75,75,75,0.986842105263158,0.986842105263158,0.986842105263158,0.0131578947368421,0.0263157894736842,0.0657894736842105,0.0921052631578947,7.059214285714286,471.2319606153847,6.133035714285714,6.724257142857143,7.059214285714286,7.684,5,0.7247894155254013,161.5584,7,1.867478252499071,531.9878,475.1750537860758,409.254,15,333.22566666666665,138.68549629684227,293.144,24,392.54566666666665,83.29664384275436,407.7885,6,477.68292307692315,499.0435280371279,294.591,13,414.11278571428574,176.17697236244214,332.697,14,6.570168831168832,1.8497730614904415,6.19,3.33,12.434,0.7552469842526051,0.9102849953346484,421.0088243199999,309.5372268318191,324.553984,166.356992,1884.094976,3.303108387569702,11.877730599140031,427.57580458666666,309.90241749917334,330.253824,176.681984,1892.727808,3.306896254476615,11.896013023747576,427.53010688,310.0091619579512,336.763136,170.276096,1894.415104,3.301003980507185,11.857491372769516,0.8885191347753744,0.5714311628505643,0.3556393638272262,0.4529339800706297,0.6730036998937151,12.980076869730516,0.4935601423226693,0.4083632168107002,0.1988022440037782,-0.0643823938489449,-0.4380844699650241,1.301776488287658,1.7513908331232737,0.1955550359850159,0.0006227706631446,0.7741416433000446,0.6045589246701585,0.6223660642747094,1602,36.06056456,0.0225237754903185,0.1005260791629088,49.97045996259107,0.12071617353994,1.73733611637681,2081470.2803145768,22.494028039473687,-60.0,0.1855711575673903,-0.1751521388710852,1.2224323414721154,29.86230324737209,0.2431472208739612,55.062852689189185,0.7772786147617894,0.241157335539359,0.8885191347753744,0.2526226176971449,0.164875275831197,0.0909850748530827,0.3016373233754117,5.614916620065163,0.209745148477215,0.1908105337245212,0.174537843872484,0.1738655204343724,-0.1818222416274789,0.5743252198746995,0.796445647991119,0.0861853656105944,0.0014155356512779,0.759756171694747,0.5839307876739789,0.6526544508728698,1602,36.06056456,0.0225237754903185,0.1005260791629088,49.97045996259107,0.0218243110685492,1.6237870016296243,265658.5887925974,24.27605005263158,-60.0,0.1224762067806194,0.0359224132832272,0.4688853241243142,12.560542746448627,0.0471925525512494,52.903020202702706,0.8524971632337052,0.1741223708560104,0.6004207027916094,0.1940904452353247,0
pBcgsSbey6YdBbQGH0nEAMUjA9H2,9,2.229067736201698,26.748812834420377,34.54358912,0.974025974025974,0.0131578947368421,1,1694.208,38.0,2,39,76,75,75,75,0.986842105263158,0.986842105263158,0.986842105263158,0.0131578947368421,0.0263157894736842,0.1052631578947368,0.131578947368421,6.723142857142858,683.7886818461537,6.139000000000001,6.545457142857142,6.723142857142858,9.732,8,0.7766825907884599,194.2324480000001,10,3.1590826854251515,389.6345333333333,81.64868580069708,387.125,15,360.2741250000001,230.4163685645227,280.3065,24,500.068,287.86368714236954,437.064,6,690.369923076923,602.8254026805027,308.48,13,344.1897142857143,87.53267578842383,356.321,14,6.429961038961038,1.853352910705341,6.197,2.293,13.557,0.881332848422413,2.4164904169607375,454.12261888,357.447747422307,331.289088,129.287168,2127.906816,2.6862729075325733,7.950750800521781,460.58118826666663,357.72539057138204,341.569024,138.095104,2136.109824,2.688208902324096,7.9575772285780015,460.5506696533334,358.08853269233094,344.84608,133.491968,2136.786944,2.6841708684891565,7.9363803440616,0.8459893048128342,0.574846358667241,0.3676418998831556,0.4655234661077965,0.6822928008617682,14.011769270948498,0.4897891199054565,0.4317961032548851,0.1643609329669078,-0.0695083255633555,-0.3863541310594129,1.3010071170077318,1.784076192000576,0.1983033306667088,0.0013709836376854,0.8009038358974854,0.5990375988157166,0.6395481059243711,1582,37.401406802,0.0236568037963314,0.1024597711887861,49.97202066562333,0.1177624743682652,1.7950670031970273,2014558.174568979,22.370578815789475,-40.0,0.1973476644629563,-0.2671964025259448,1.2681657096153465,31.338819122818467,0.2308484118858194,60.60265139726029,0.8651673909290106,0.2294022637283413,0.8459893048128342,0.2629903157935695,0.1678039559149642,0.0973042747273357,0.3119363312077253,5.890062885412103,0.2214619053113291,0.2066630538762448,0.196946176889654,0.1726031361218421,-0.2053221552642177,0.5810984926016981,0.826041365332326,0.0951975298320496,0.0003996060492852,0.7164549131528011,0.6126020297873938,0.6380613499345714,1582,37.401406802,0.0236568037963314,0.1024597711887861,49.97202066562333,0.0220749802686672,1.5950892116916755,717611.8706323336,23.875626986842107,-80.0,0.1376347735110278,0.0114989852902848,0.4766786386791965,12.214753792771257,0.0578970028295409,54.02522206849315,0.8181694614702817,0.1860550663523163,0.6393500097704459,0.2508009568087328,0
pBcgsSbey6YdBbQGH0nEAMUjA9H2,10,2.093639878994663,25.123678547935956,37.73332787199999,0.9493670886075948,0.0259740259740259,2,1472.871,38.5,2,62,77,77,77,77,0.9871794871794872,0.9871794871794872,0.9871794871794872,0.0259740259740259,0.0259740259740259,0.1428571428571428,0.1688311688311688,7.527642857142857,727.9133735384615,5.965178571428571,5.5144594594594585,7.527642857142857,3.246,11,0.7491182249351774,253.0040319999999,13,2.085677240398285,423.0527333333333,122.86886235010692,405.982,15,382.60983333333337,251.3234544952963,279.16700000000003,24,452.5954285714285,283.0780345139582,349.499,7,733.2036153846153,598.1563453251637,304.783,13,474.7921428571428,344.1845521654954,386.0005,14,6.030974683544304,1.9058462752782257,5.956,3.246,13.57,1.0367769377988991,2.201023574136688,484.009604987013,367.3297998418234,347.138048,154.124032,1838.251008,1.998994060804611,3.5005335620997133,490.04321911688294,367.1003064463596,351.60704,157.571072,1846.605056,2.0002457392637254,3.516560640806037,490.06724322077906,367.44945844674606,351.117056,158.593024,1847.195904,1.9998039358180617,3.507221131234737,0.9072115384615383,0.5938236284307844,0.3621396013571642,0.4837020933005842,0.6954869468944649,13.682110639051212,0.5066403833023975,0.4407253535461352,0.0663595985821122,-0.0563950813904309,-0.3979278506232967,1.3066022993997524,1.7733320416870653,0.2076282816824967,-0.0020367941797803,0.8146257594628321,0.589330165113293,0.6098437044584104,1887,41.603754507,0.0220592547757158,0.0889333904089535,49.97169478278521,0.1245395340577424,1.7642058284947155,4216996.511448167,22.212338974025975,-60.0,0.2106877381213762,-0.2200028816040595,1.273575462551322,32.27114104274534,0.2568148576840109,63.08653106666665,0.8088488321054049,0.2782395652713104,0.9072115384615383,0.2681939752632502,0.1655486402083471,0.0993198368732466,0.3151504987672502,5.827112842171493,0.2314532158346658,0.2090573590438797,0.1947790968908676,0.1112743295365851,-0.1676233786577906,0.5872182528527565,0.8018861095308542,0.0983834548754105,-0.0005204847413204,0.7837289432674334,0.5852047499359034,0.6172720324751895,1887,41.603754507,0.0220592547757158,0.088933390408792,49.97169478278521,0.0256102352335058,1.6412664797750525,382387.45200248854,22.766639064935063,-60.0,0.1306932413985245,0.033038966052331,0.5211719362182912,13.22438898189082,0.0562854021484531,59.617310173333316,0.8074147106017884,0.2330395311957826,0.5313116313567502,0.2191672336907406,0
