rank,feature,mean_importance,std_importance
1,gyro_fs_hz,0.040535107881153415,0.045542212167671396
2,acc_axis_corr_yz,0.04028615334688727,0.042002690571799464
3,gyro_axis_corr_yz,0.036665216468365396,0.04548366322088513
4,gyro_axis_corr_xy,0.035670103364445226,0.04583593956045439
5,acc_fs_hz,0.03564066576980149,0.03906996982113955
6,acc_jerk_std,0.0352930614426537,0.04251556234109914
7,gyro_axis_corr_xz,0.03434772564250838,0.03584532434747157
8,acc_planarity,0.033028372634162105,0.04094903331579694
9,acc_mag_median,0.0302822567606196,0.03334076916817269
10,acc_n_samples,0.030043896055090127,0.041312460486827095
11,acc_mag_iqr,0.026069163734816093,0.022637172904842094
12,gyro_mag_median,0.02571878534383316,0.023722513365795297
13,gyro_mag_mad,0.025597140480964283,0.024740435898469044
14,gyro_cv,0.025411961813327076,0.030114049349222242
15,gyro_mag_iqr,0.025250175817185017,0.023959732526670826
16,gyro_rms,0.025155361399646935,0.027936174911462993
17,gyro_planarity,0.025040642509347396,0.03660908983015314
18,gyro_duration_sec,0.024395634330915572,0.03173235923958915
19,gyro_jerk_std,0.024318028832111257,0.026452171138616285
20,acc_axis_corr_xz,0.02380292078496325,0.02660932985223566
21,gyro_n_samples,0.023617763674114063,0.032272127304311955
22,gyro_mag_p99,0.022923400270371957,0.02587791396552711
23,acc_rms,0.02229859373971973,0.020859909111267973
24,gyro_mag_std,0.022201528192142852,0.029486220596564236
25,acc_axis_corr_xy,0.021349219430114794,0.03161681785957853
26,gyro_mag_mean,0.020892951318904424,0.022243525031190658
27,acc_mag_mean,0.020555574957429157,0.020441271084494114
28,gyro_mag_p95,0.020428763294755528,0.023503449171978722
29,acc_mag_p95,0.020193027480309513,0.01912421805642206
30,acc_duration_sec,0.01985057711790825,0.02383878414900696
31,acc_mag_std,0.01919947663394906,0.02060137892541532
32,acc_mag_mad,0.018567463397506947,0.01732089174066094
33,gyro_dt_mean,0.017326264269095545,0.02307027449730246
34,gyro_energy,0.017026120456862456,0.018883675774155895
35,acc_energy,0.016799833445345302,0.015053374463855502
36,acc_cv,0.016533859708101045,0.023030766304285945
37,acc_dt_mean,0.014967133220446282,0.023017932476888634
38,acc_mag_p99,0.014909641117141973,0.014674369027954414
39,acc_mag_spectral_entropy,0.012622004668653675,0.021944290932095184
40,gyro_mag_spectral_entropy,0.012033767858886357,0.017404036471925295
41,acc_mag_trend_slope,0.004896279414401776,0.008914840841468184
42,gyro_dt_std,0.00428118310728776,0.0036200295027307454
43,gyro_mag_trend_slope,0.004272786522079526,0.0045020609963757246
44,acc_dt_std,0.003351930483323843,0.0035532074596569276
45,gyro_cov,0.0032675087436305128,0.005362841339601727
46,acc_cov,0.003080973064720977,0.004313325395635215
