rank,feature,mean_importance,std_importance
1,acc_jerk_peak_per_char_mean,0.020284882455076952,0.028848784243935995
2,gyro_fs_hz,0.019298772559488246,0.028434458275828436
3,acc_planarity,0.01891671081646484,0.028973114367787982
4,ft_median,0.01858387711357998,0.02293973667455687
5,gyro_to_acc_energy_ratio_per_char_mean,0.017904232983631183,0.02645898523767694
6,dd_median,0.017656798171219727,0.019886661193661666
7,gyro_axis_corr_xz,0.017248638742029317,0.024729962897239877
8,uu_median,0.01717445760214224,0.021979633279931878
9,gyro_jerk_peak_per_char_mean,0.01655657160968029,0.022599477392647147
10,gyro_mag_iqr,0.01583987785702187,0.021535208511922366
11,gyro_axis_corr_yz,0.015224760860445616,0.02192002860712993
12,gyro_peak_per_char_mean,0.01489732573328233,0.022918918535487755
13,acc_axis_corr_yz,0.014503154600495333,0.021655127674952368
14,gyro_axis_corr_xy,0.014457198640006542,0.025492353756610915
15,dd_mean,0.014298886540862133,0.01888809402115708
16,gyro_jerk_std,0.013393716299848119,0.02058034009770715
17,acc_peak_per_char_mean,0.01338907720759373,0.0163093102678079
18,gyro_mag_p99,0.013282819957100081,0.017805299943519842
19,dd_sl_median,0.01307318893382398,0.021288550862958337
20,acc_auc_per_char_mean,0.012859987169937607,0.015020523927097523
21,gyro_auc_per_char_mean,0.012685575620196798,0.02007038673936206
22,gyro_rise_time_ms_mean,0.012605720919709688,0.0228055930833824
23,fast_slow_gyro_ratio,0.012451975721763446,0.017041684991535206
24,acc_axis_corr_xz,0.012216555051323871,0.017777104709597338
25,acc_jerk_std,0.01200252988354085,0.018263033725403707
26,dd_vc_median,0.011591581753749854,0.015622925499588611
27,acc_mag_median,0.011492528225144094,0.018309321630475585
28,gyro_mag_median,0.01130980450799772,0.014419958143643
29,gyro_rms,0.011203004657128245,0.015399784771502206
30,dd_cc_median,0.011013322092272227,0.016943277827161762
31,gyro_energy,0.010967238754051723,0.015867216262084056
32,dd_cv_median,0.01088182044596956,0.011780193488747504
33,acc_axis_corr_xy,0.01037082360670639,0.018324238787064316
34,ft_mean,0.010342321878398458,0.012993892343692205
35,acc_peak_to_rms_ratio_mean,0.010293381181328781,0.015318171387220495
36,gyro_peak_to_rms_ratio_mean,0.01024833247060132,0.022856616759829067
37,acc_mag_p95,0.010179349926265013,0.012453394348386439
38,dd_cv_mean,0.009892905622496333,0.011808171194795243
39,gyro_mag_mean,0.009874617399814729,0.014110129421628634
40,gyro_mag_p95,0.009867691295364873,0.012908750016398057
41,acc_rise_time_ms_mean,0.009826915454687985,0.019352737264645935
42,gyro_planarity,0.00952870770516392,0.01659465662708719
43,acc_mag_mean,0.009476224775823506,0.014057716112589068
44,gyro_mag_mad,0.009439863698603609,0.01227095233925992
