rank,feature,mean_importance,std_importance
1,dd_cc_count,0.020460381838896327,0.03343633896845989
2,uu_median,0.019203396461067557,0.021700084463414208
3,ft_median,0.019095035169413042,0.021454864520055055
4,dd_vc_count,0.0182329750629353,0.02834543273300288
5,dd_median,0.017607769921439913,0.01768290055573656
6,gyro_peak_per_char_mean,0.017435188530707402,0.02177776984752458
7,dd_sl_count,0.015989244972863196,0.025455384499993714
8,gyro_jerk_std,0.015465020671350704,0.021798913324624702
9,dd_cv_count,0.01513280909931277,0.024177275359804625
10,gyro_mag_p95,0.015046089816257328,0.01693375205035673
11,gyro_fs_hz,0.014922032027097052,0.022411289849468222
12,gyro_to_acc_energy_ratio_per_char_mean,0.014479532096971236,0.021571801350295124
13,dd_mean,0.014258679672820946,0.022021782309111632
14,acc_planarity,0.014235756329468024,0.024001435393930272
15,gyro_axis_corr_yz,0.014110207856346521,0.025999125342634394
16,gyro_axis_corr_xy,0.013772066089447312,0.025797696833149756
17,gyro_auc_per_char_mean,0.01374971619708775,0.01853616795920315
18,gyro_axis_corr_xz,0.013381304790091577,0.021843052530441515
19,gyro_jerk_peak_per_char_mean,0.013160626430201196,0.02047088140974663
20,acc_mag_median,0.013024148098156649,0.017792081016620585
21,acc_peak_per_char_mean,0.01258717746932087,0.01669872421446696
22,dd_vc_median,0.012575075167890852,0.015603622190358152
23,gyro_mag_median,0.012540511091793102,0.020327974187166177
24,dd_cv_median,0.01242808338735213,0.012941664867375798
25,dd_cc_median,0.012382180870136207,0.01992846131195754
26,n_inserts,0.012268043920920636,0.02079648862665442
27,acc_axis_corr_xz,0.012115228533497686,0.023503788920030636
28,gyro_mag_iqr,0.011831134391757588,0.01345902186687282
29,ft_mean,0.011805022157152187,0.014312536738106656
30,dd_sl_median,0.011721270168523921,0.01741086224571342
31,acc_jerk_peak_per_char_mean,0.01152468049489239,0.019820010042758452
32,gyro_peak_to_rms_ratio_mean,0.011487875801902933,0.020923973932331363
33,gyro_rise_time_ms_mean,0.01109962143349433,0.02090131183531131
34,acc_peak_lag_mean_ms,0.011078698214971027,0.027015810663126895
35,acc_axis_corr_yz,0.011071055554476735,0.017329543294200563
36,gyro_n_samples,0.011003321725476063,0.018569728299288712
37,gyro_energy,0.01068604125807005,0.014164853807702653
38,acc_axis_corr_xy,0.010667894556643295,0.018292315991024603
39,gyro_mag_p99,0.01055178268121688,0.01587927004773489
40,fast_slow_acc_ratio,0.010490413897841569,0.017192203725891298
41,acc_auc_per_char_mean,0.01034389828964272,0.012881959702523295
42,gyro_mag_std,0.01007568723573547,0.012888887876001972
43,acc_jerk_std,0.009808314887926599,0.016208871749106273
44,acc_fs_hz,0.009371112676323304,0.01391424119220643
45,wpm,0.009314209582030936,0.011935651243013287
46,dd_ls_count,0.009289997703437688,0.01571996761994227
47,gyro_rms,0.009009443452881807,0.010710502335980863
48,pd_mean,0.008968270099639259,0.011933068664136372
49,acc_energy_per_char,0.00896651341572446,0.012866522836906721
50,acc_rise_time_ms_mean,0.008925275230311117,0.021242062787815635
51,gyro_keystroke_xcorr_peak,0.008810217796937279,0.020216456438446058
52,n_ft_valid,0.008749536515942444,0.017959759223112277
53,consonant_pd,0.008719512883169704,0.01942123216611333
54,n_dd_valid,0.00864762501990467,0.017585802605198826
55,acc_mag_mean,0.00859508095361822,0.010731133484161463
56,gyro_mag_mean,0.008471629568017672,0.011541667992562288
57,gyro_mag_mad,0.00845590000678195,0.010853522742638901
58,acc_n_samples,0.008437821723755163,0.013125175929316911
59,dd_ls_median,0.008229340325706613,0.009761562827897138
60,fast_slow_gyro_ratio,0.007905638064994856,0.015857226083426573
61,dd_cv_mean,0.007582836407624491,0.010020527924103855
62,uu_mean,0.007561354387104376,0.008709606072178026
63,acc_mag_mad,0.00754931494380304,0.011472695051407005
64,capital_pd,0.007448393884812087,0.023263666852474503
65,acc_peak_to_rms_ratio_mean,0.007426264949552867,0.010570322396957535
66,total_duration,0.007389768311977013,0.013886307175983572
67,dd_iqr,0.007298975054926502,0.014240343938169498
68,gyro_cv,0.007233786289704025,0.012753943300796803
69,cps,0.007058692020882759,0.010933948827441385
70,gyro_peak_lag_mean_ms,0.007045526466919571,0.013243829798524691
71,dd_cc_mean,0.0066216463883569925,0.017737491450896405
72,acc_mag_iqr,0.006555778078826717,0.00976424234945616
73,acc_duration_sec,0.0065272850807784714,0.007154221804588122
74,dd_vc_mean,0.006512270028162464,0.009116722865648153
75,n_uu_valid,0.00632734341490581,0.012130441224338165
76,acc_dt_mean,0.0062158458037309796,0.012232927639631873
77,uu_min,0.005945500169567023,0.006243499775758261
78,ft_min,0.005912802004477607,0.0077656077454124174
79,acc_mag_p95,0.005852246268677477,0.006587344024700333
80,vowel_pd,0.005811662626080292,0.011568057406246508
81,acc_energy,0.005273987374594753,0.007399105678688482
82,gyro_energy_per_char,0.004987290326389916,0.006731670917938555
83,gyro_duration_sec,0.004849547598215476,0.00703728339008944
84,acc_rms,0.004777237608586071,0.00678927732794201
85,gyro_dt_mean,0.004701289915978912,0.00952912439096626
86,dd_sl_mean,0.0046990338380652995,0.007142837627534292
87,gyro_peak_space_minus_letter,0.00467431575225425,0.007839694588399877
88,acc_peak_space_minus_letter,0.00455441757422291,0.011830976628757253
89,gyro_mag_spectral_entropy,0.004198941193965399,0.008047060794553123
90,pd_median,0.004189140067518339,0.0056087384553897175
91,gyro_mag_trend_slope,0.004072537342163749,0.015453454373763725
92,micro_pause_per_char,0.004026563790035335,0.008599932615722249
93,space_pd,0.003941015718456038,0.010071546757388779
94,acc_cv,0.003878772306987893,0.007338229363421749
95,dd_min,0.003870432945760529,0.005331511570302295
96,gyro_keystroke_xcorr_lag_ms,0.0036732197961918647,0.013130585475882911
97,acc_keystroke_xcorr_peak,0.0035497798751960258,0.006817926626238519
98,space_ft,0.0034463630634398437,0.005202821352412915
99,gyro_planarity,0.003403888489922045,0.0055601112139252165
100,special_pd,0.0032189967659926586,0.005775000031236511
101,acc_mag_p99,0.002802641190400663,0.0053343365260319475
102,micro_pause_count,0.0026961681451368974,0.007165691448948851
103,dd_ls_mean,0.0026143641506721615,0.004372457583871647
