rank,feature,mean_importance,std_importance
1,gyro_to_acc_energy_ratio_per_char_mean,0.021089951825633214,0.02976603427296144
2,dd_median,0.020434540730651696,0.019487955370244368
3,ft_median,0.020273270507335128,0.023713125944503196
4,gyro_jerk_peak_per_char_mean,0.01914220161264673,0.024708175562919394
5,uu_median,0.01909410153907761,0.02222484979196945
6,acc_peak_per_char_mean,0.018877636489493883,0.02375929033544296
7,acc_planarity,0.018342028390814773,0.031211596438902756
8,gyro_fs_hz,0.018215540451188506,0.02525298943189538
9,acc_jerk_peak_per_char_mean,0.017233388285630175,0.02237444818692595
10,gyro_axis_corr_xz,0.017179808093059655,0.025946944480445957
11,gyro_peak_per_char_mean,0.016490594103573147,0.021990399894983685
12,gyro_jerk_std,0.015319677001913312,0.02054407437022047
13,dd_mean,0.01527195008395199,0.02128790844540817
14,acc_axis_corr_yz,0.01462621655438944,0.022430163345069743
15,acc_axis_corr_xz,0.014342379266832761,0.019581169130249765
16,gyro_axis_corr_xy,0.014197420907477816,0.02490063551949114
17,gyro_axis_corr_yz,0.014152502762801515,0.01955380005795214
18,acc_mag_median,0.014112199191371907,0.02134765844408925
19,gyro_auc_per_char_mean,0.01409358703616784,0.020241054192165958
20,dd_vc_median,0.013554711822441992,0.016761418302938588
21,acc_auc_per_char_mean,0.013321875388584111,0.01566336321991777
22,gyro_mag_p95,0.013097900845147453,0.01973787971322957
23,dd_cv_median,0.01218377595078,0.01253844181940723
24,acc_fs_hz,0.012178128253422444,0.01767286382144829
25,ft_mean,0.011623841590141636,0.01414219633330712
26,gyro_rise_time_ms_mean,0.011618650584916424,0.021620262010471212
27,uu_min,0.011078480014969912,0.010383844663879494
28,dd_sl_median,0.010936031197741862,0.019857713243080156
29,acc_axis_corr_xy,0.010930740449416904,0.0208403809865774
30,gyro_mag_std,0.010904316628853368,0.017626221009425888
31,acc_jerk_std,0.01083571751350244,0.019584118441793797
32,dd_ls_median,0.010803474501870068,0.011866277565023436
33,gyro_peak_to_rms_ratio_mean,0.010785127950815742,0.02324499509383948
34,fast_slow_acc_ratio,0.010624573822284562,0.015017312362138976
35,acc_peak_space_minus_letter,0.010613839126744002,0.026819471175693346
36,ft_min,0.010523628043781383,0.012011643972066539
37,gyro_energy,0.01035100747001069,0.016726110792846104
38,gyro_mag_median,0.010312087924757324,0.012640215966955205
39,gyro_mag_p99,0.010124778738367892,0.018909400981282888
40,dd_cc_median,0.010068550610278202,0.014865085353025177
41,acc_energy_per_char,0.009975694985557917,0.014085057483832781
42,gyro_mag_iqr,0.00996650240366842,0.012186492103887668
43,acc_mag_mean,0.00984689219592425,0.014975782041358833
44,gyro_mag_mad,0.00974277005307633,0.012733943374137018
45,acc_rise_time_ms_mean,0.00974275845175117,0.020201385367710892
46,dd_cv_mean,0.009326318203092914,0.01229972375476278
47,acc_peak_to_rms_ratio_mean,0.009242278828384012,0.012998201557089284
48,acc_mag_mad,0.00908035466501321,0.01179592880067135
49,acc_mag_p95,0.008766249662325169,0.0096069286499143
50,gyro_rms,0.008764888171342125,0.011696471090764556
51,wpm,0.008754499770180153,0.012490687554527652
52,fast_slow_gyro_ratio,0.008397449639068251,0.015518885027703566
53,dd_vc_mean,0.008357971061530332,0.010566077895911208
54,acc_energy,0.008333826970905936,0.010186934214660161
55,pd_mean,0.008131910726587912,0.010759494994359261
56,gyro_n_samples,0.008124919474010076,0.014662021842467402
57,acc_keystroke_xcorr_peak,0.007963843076208411,0.018023273222419374
58,uu_mean,0.007962110601615887,0.007665263204488395
