user_id,train_size,threshold,accuracy,far,frr,eer
DJldbpv8XEYPwLseK8tAlA0EFfV2,8,0.055,0.9508928571428571,0.05069124423963134,0.0,0.02534562211981567
LAEk3gnIrrPeEc5m2xw2XMg7Ao63,8,0.19,1.0,0.0,0.0,0.0
LaWWukYn6xeN1jsWRIBI8QB2PvV2,8,0.17500000000000002,1.0,0.0,0.0,0.0
Omo5XrILUTX0J0Jih47KSik6Yi43,8,0.255,0.9955357142857143,0.004608294930875576,0.0,0.002304147465437788
PoPWokLWSNV1fAVoEx4sJEERdqL2,8,0.08,0.9508928571428571,0.05069124423963134,0.0,0.02534562211981567
PzRGdxGusYScYl0zOpFXECA49Tq1,8,0.195,1.0,0.0,0.0,0.0
QcUKYLclszMKbeOKMPTEIZyiKKU2,8,0.07,0.9375,0.06451612903225806,0.0,0.03225806451612903
RKcUBPWd7Lgr4wrIof2rJxDyitr1,8,0.2,1.0,0.0,0.0,0.0
So7yhmPlhAcD7aHz0kZYyZYj0Yg1,8,0.15,0.9955357142857143,0.004608294930875576,0.0,0.002304147465437788
WLA5tSeimOdSy4qCfthdd7C5WeB2,8,0.16,0.9910714285714286,0.004608294930875576,0.14285714285714285,0.07373271889400922
WiOvfjiIXHdwNpm5Z4XQkAvGRI23,8,0.215,0.9910714285714286,0.004608294930875576,0.14285714285714285,0.07373271889400922
ZPw87WT2yagXd9QO1D3a7uqutlJ3,8,0.13,0.9955357142857143,0.0,0.14285714285714285,0.07142857142857142
ej3PfaQvUVVIs8EqkGNlOzZx9Is2,8,0.045,0.9821428571428571,0.018433179723502304,0.0,0.009216589861751152
i6SCvQJiqYUDYS1leBqlxRY29jr2,8,0.045,0.8973214285714286,0.10599078341013825,0.0,0.052995391705069124
my57RUXuMdcCABGumWAajjhxjgi2,8,0.11,0.9866071428571429,0.013824884792626729,0.0,0.0069124423963133645
pBcgsSbey6YdBbQGH0nEAMUjA9H2,8,0.17500000000000002,0.9955357142857143,0.004608294930875576,0.0,0.002304147465437788
qHMPVSZeEOVJeANy4PmaCi0s1LX2,8,0.12,0.9866071428571429,0.009216589861751152,0.14285714285714285,0.076036866359447
ruaVJyjTBAXieStKhxpnd1GTACE2,8,0.385,1.0,0.0,0.0,0.0
t10BGl5P7lfLJnosyzeNchO2Cgw1,8,0.05,0.9330357142857143,0.06912442396313365,0.0,0.03456221198156682
wL7w4dmBmxSYXUEO9tYBUp6XaA22,8,0.27,0.9866071428571429,0.0,0.42857142857142855,0.21428571428571427
zADTuV7nEORpOPqPqjLYGgZyVUD3,8,0.26,1.0,0.0,0.0,0.0
zisvLwXR2sXkiDyF9hQBgzCT5K03,8,0.135,0.9866071428571429,0.013824884792626729,0.0,0.0069124423963133645
zwWo0D9MehY88RXRA0BYoGdJKCz2,8,0.08,0.9642857142857143,0.03686635944700461,0.0,0.018433179723502304
