rank,feature,mean_importance,std_importance
1,gyro_fs_hz,0.018792754715287067,0.030156832837099187
2,dd_cc_count,0.01821444301186744,0.033304794714337706
3,gyro_axis_corr_yz,0.017149813288858493,0.03150049763402459
4,dd_vc_count,0.017105489786586662,0.027749413896128654
5,ft_median,0.016787183098242685,0.0213813775710909
6,uu_median,0.015782827202753452,0.020008612572423642
7,acc_planarity,0.01557536648869546,0.025653551816184922
8,gyro_mag_median,0.015245432109576693,0.026284189176604782
9,gyro_peak_per_char_mean,0.015045770199126871,0.02012012912708496
10,gyro_axis_corr_xz,0.015042280597759118,0.022821775835476395
11,gyro_jerk_std,0.014584465605220379,0.023093497802886418
12,dd_median,0.014391031116191546,0.017458994621302088
13,dd_mean,0.014245565288585957,0.01924503762884104
14,gyro_axis_corr_xy,0.014118139045260164,0.025799513770971613
15,dd_cv_count,0.014045921988613765,0.021893258130547946
16,dd_sl_count,0.013966762785367374,0.02521469382041953
17,acc_axis_corr_xy,0.012929488943677132,0.02133033073161343
18,n_inserts,0.012612045496398525,0.018935646486017126
19,gyro_mag_iqr,0.012442123611245559,0.01342296487082556
20,acc_axis_corr_xz,0.012351460705220418,0.023637938099522308
21,acc_jerk_peak_per_char_mean,0.012307516049422004,0.02008320867353223
22,gyro_auc_per_char_mean,0.012254904704841493,0.017845160053887893
23,gyro_to_acc_energy_ratio_per_char_mean,0.012191929330963676,0.01671039940801063
24,gyro_rise_time_ms_mean,0.012096759712080506,0.020218945621393404
25,gyro_jerk_peak_per_char_mean,0.012026959324115953,0.019182095776458158
26,dd_sl_median,0.01193412724073712,0.019010365975850572
27,dd_cv_median,0.011501888032676877,0.01440041058938528
28,acc_mag_median,0.01121394349747573,0.01698019133698132
29,gyro_peak_to_rms_ratio_mean,0.011049654364130813,0.021875423274373248
30,gyro_mag_p99,0.01104633206403678,0.01683471344909835
31,dd_cc_median,0.011041308137653971,0.01844186835895312
32,gyro_rms,0.010859883136491843,0.013001341056678654
33,ft_mean,0.010744003874944879,0.014901550527894552
34,gyro_mag_mean,0.010722597344954028,0.012749917638769644
35,acc_fs_hz,0.010703050306486451,0.016763049981850513
36,gyro_n_samples,0.01054215693669548,0.015745158822722552
37,gyro_mag_p95,0.010398530752300345,0.010963039512356295
38,dd_cv_mean,0.010224987688051938,0.014586906694791235
39,dd_vc_median,0.010143652096334674,0.01365573576816772
40,gyro_keystroke_xcorr_peak,0.009894088921858297,0.01908467063283576
41,acc_auc_per_char_mean,0.009799018025351429,0.012921259181794128
42,dd_ls_count,0.009288807875347796,0.016147981892635683
43,pd_mean,0.008995297300444764,0.012582494369426891
44,gyro_energy,0.008846215614769608,0.010486402526373423
45,acc_jerk_std,0.00883677642626723,0.013514039891738005
46,acc_peak_per_char_mean,0.008669415475479307,0.012664785451577293
47,gyro_cv,0.008667613601754987,0.012786357951817626
48,acc_peak_to_rms_ratio_mean,0.008657502642753525,0.013016886090551062
49,consonant_pd,0.00856542365118751,0.019737226553359234
50,acc_mag_mean,0.008469467833123375,0.010260571146492843
51,wpm,0.008121785874395692,0.010904136037664103
52,n_dd_valid,0.00807281693740875,0.014706067482551896
53,gyro_peak_lag_mean_ms,0.008072393165417689,0.013311035118510443
54,dd_ls_median,0.008018047790184668,0.010402274784337402
