UserId,RoundId,cps,wpm,total_duration,typing_efficiency,error_rate,backspace_count,mean_corr_time,mean_burst_size,burst_count,max_burst_size,space_pd,space_ft,vowel_pd,consonant_pd,special_pd,capital_pd,long_pause_count,pd_mean,pd_std,pd_median,pd_min,pd_max,pd_skew,pd_kurt,ft_mean,ft_std,ft_median,ft_min,ft_max,ft_skew,ft_kurt,dd_mean,dd_std,dd_median,dd_min,dd_max,dd_skew,dd_kurt,dd_cv_ratio,dd_iqr,micro_pause_count,dd_trend_slope,dd_vc_mean,dd_vc_std,dd_vc_median,dd_vc_count,dd_cv_mean,dd_cv_std,dd_cv_median,dd_cv_count,dd_cc_mean,dd_cc_std,dd_cc_median,dd_cc_count,dd_ls_mean,dd_ls_std,dd_ls_median,dd_ls_count,dd_sl_mean,dd_sl_std,dd_sl_median,dd_sl_count,uu_mean,uu_std,uu_median,uu_min,uu_max,uu_skew,uu_kurt,acc_mag_mean,acc_mag_std,acc_energy,acc_rms,acc_jerk_std,acc_mag_median,acc_mag_iqr,acc_axis_corr_xy,acc_axis_corr_xz,acc_axis_corr_yz,acc_mag_p95,acc_mag_p99,acc_mag_mad,acc_mag_trend_slope,acc_mag_spectral_entropy,acc_planarity,acc_cv,acc_n_samples,acc_duration_sec,acc_dt_mean,acc_dt_std,acc_fs_hz,gyro_mag_mean,gyro_mag_std,gyro_energy,gyro_rms,gyro_jerk_std,gyro_mag_median,gyro_mag_iqr,gyro_axis_corr_xy,gyro_axis_corr_xz,gyro_axis_corr_yz,gyro_mag_p95,gyro_mag_p99,gyro_mag_mad,gyro_mag_trend_slope,gyro_mag_spectral_entropy,gyro_planarity,gyro_cv,gyro_n_samples,gyro_duration_sec,gyro_dt_mean,gyro_dt_std,gyro_fs_hz,acc_peak_per_char_mean,acc_jerk_peak_per_char_mean,corr_dd_acc_energy,acc_energy_per_char,acc_peak_lag_mean_ms,fast_slow_acc_ratio
1,1,2.4406017901022623,29.287221481227146,37.285885952,0.9120879120879121,0.04597701149425287,4,1100.3732499999999,29.0,3,50,7.718315789473684,584.6670416842104,6.186642857142857,8.195317073170731,7.877409090909091,24.774,7,7.500406593406594,2.88067622453873,7.448,2.758,24.774,2.796360197274389,14.399900012674644,411.4723351011236,296.0544280213687,297.308928,128.07296,1445.892096,1.8539122096992666,2.869100121849001,418.9425387865169,295.59055809309217,305.293824,134.247936,1453.44,1.8603257385244325,2.896892308552468,0.7055634859837379,201.101824,14,0.6236649599374593,479.9427647058824,398.29871360662355,326.723,17,264.2035416666667,103.45842280670222,237.02550000000002,24,306.48042857142855,104.69885481522253,236.528,7,553.8923333333333,393.053815283233,372.2625,18,504.80158823529416,435.80481956391026,311.19,17,418.7837641348315,296.8295967921363,304.724992,132.601088,1453.876992,1.8444214778920482,2.828569663807769,0.6243233359900375,0.43372863653072113,0.5777991808050136,0.7601310287082179,16.375786920075715,0.5200088337291066,0.49541357839876826,-0.1451914952757359,0.035935980772220995,-0.5365132169469259,1.4452917451303529,2.1852263154389835,0.228805485924231,0.0030624255425647016,0.7735123153599903,0.6733672928377016,0.6947179634778897,1863,39.345592031,0.021130822787862515,0.04823485835217293,49.96681953349379,0.3449305728133578,0.36257101292042415,0.250364277077822,0.5003641444766221,8.566822266725255,0.23470254390476958,0.28871178290265465,0.4523676033372815,0.5439818789022526,0.812896713112828,1.058199920840879,1.756534463825977,0.12425913423366297,0.00037752203951854277,0.7366866015695648,0.7906182528515298,1.0511420021808608,1863,39.345592031,0.021130822787862515,0.04823485835217293,49.96681953349379,1.3408842743979112,35.83128238246013,0.32175746012107703,12.372872113100463,73.4511486117647,0.6455253771639837
1,2,2.567084080095072,30.805008961140864,33.11149824,0.9764705882352941,0.011904761904761904,1,843.078,42.0,2,83,7.947411764705882,546.707664,7.4962307692307695,6.8420000000000005,8.300650000000001,8.485,5,7.385329411764706,1.6047076754130054,7.259,4.326,12.227,0.13982212846898337,0.27063259733112766,391.6158488674699,287.48296750302126,303.26912,133.080064,1805.435904,2.839550542695908,9.261564813918824,398.9337137349398,287.750691143654,310.742016,142.433024,1813.818112,2.8370496031882952,9.244786016083662,0.7212995072530818,159.479808,9,-0.5427825121624704,364.2136875,127.86313466292451,335.30899999999997,16,298.18573913043474,118.50589049656307,283.137,23,539.9811428571429,586.6039696894969,375.525,7,554.212,502.17441626484054,297.43100000000004,16,354.473294117647,234.00396450027418,277.351,17,398.9711205783132,288.00227472595236,310.39104,138.80704,1813.57696,2.8335144721181273,9.221541505084826,0.7402280529954406,0.5045651391256805,0.8023697216758604,0.8957509261373165,19.815121605349205,0.6118225418353611,0.5775796733421976,-0.030367287445057817,0.07496393393387274,-0.5441867503008926,1.7143820989546397,2.5086694971664123,0.26474152850157306,-0.007666035302369643,0.7971434525854911,0.711692107089059,0.6816347166037333,1655,35.202776226,0.021283419725513904,0.05166877132944654,49.9670791898723,0.4001459530431453,0.40556256475842867,0.324498393383877,0.5696476045625725,9.89357361237617,0.27133406463465326,0.34859213179455667,0.5673748986188638,0.5948224845178275,0.8176531215541399,1.1634907092394247,2.1255168002319524,0.14853667535753234,-0.004042605688224711,0.7419156566502322,0.8114056729724972,1.0135365900219395,1655,35.202776226,0.021283419725513904,0.051668771329324494,49.9670791898723,1.590051326945703,41.42211412894974,0.5026394339992738,15.808593921113678,75.89224637804877,0.5875713123134205
1,3,2.5643444686565116,30.772133623878137,33.146872832,0.9764705882352941,0.011904761904761904,1,888.439,42.0,2,83,8.016421052631578,479.346054736842,7.024153846153847,6.774972972972974,8.2025,7.55,2,7.220670588235295,1.8458149019067,7.321,3.311,11.891,0.07191383940137648,-0.020082359425300567,387.367939047619,225.3676387711905,305.08198400000003,148.295168,1246.683904,1.7655535272098892,2.8531511314079925,394.605628952381,225.4884614661692,311.528064,157.218048,1254.206976,1.764802358766769,2.8465334893269487,0.5714273819783245,188.98976,11,1.0449370933210214,356.2125625,113.88011290707946,329.687,16,259.0228695652173,76.37696851104238,252.184,23,325.35550000000006,125.20692552211318,309.06449999999995,6,463.60605555555554,257.13701123364797,337.966,18,519.6370000000001,307.6483167277399,420.24199999999996,18,394.58465523809525,225.72232286758248,313.81593599999997,152.967168,1258.278912,1.7667335460966196,2.8734099317082755,0.7666817569359818,0.5057166194094445,0.8433957775827842,0.9183658190409659,19.349300034044035,0.6336143905138579,0.5677150450995776,0.02614093705726484,-0.07621302036275932,-0.5381764859226844,1.7210948177346475,2.445755967876591,0.2670250976620323,-0.004749266646209302,0.798204508301445,0.6963657175646496,0.6596173899200681,1656,33.12141555,0.02001293990936556,1.8334023106033018e-05,49.967730839417825,0.4079157745622832,0.40035382522026847,0.32658167514210346,0.5714732497169954,9.737656785656828,0.27394397398788045,0.33614723746319064,0.4975438537614336,0.5606700779195314,0.8213045797591558,1.1631562476723958,2.0682578177063524,0.1437902750577993,-0.003711031051772484,0.7416096505543973,0.7826305203162323,0.9814619835427323,1656,33.12141555,0.02001293990936556,1.8334023106033018e-05,49.967730839417825,1.6152610376347465,41.703408144044,0.3141039386083728,16.626945329489175,78.1051938554217,0.42036678012630985
1,4,2.7059851773273413,32.47182212792809,33.629156863999995,0.9120879120879121,0.04597701149425287,4,648.735,29.0,3,73,8.284263157894737,445.8522677894737,6.591035714285715,6.168926829268292,8.311590909090908,3.724,3,6.816813186813187,2.2046840182367675,6.894,2.411,15.488,0.9230466318901974,2.135620616794791,371.0093461573034,232.49329634920502,290.236928,157.413888,1301.17504,2.1266306650751887,4.71916002893148,377.85569510112356,232.42392488865605,297.20704,163.405824,1305.019904,2.1172407208737227,4.674117161414186,0.6151129330641785,152.859904,9,0.9802319718585066,438.4691176470588,293.0807843843747,321.22,17,267.93775,78.33053756400001,253.0,24,316.212,129.03178468759808,264.113,7,431.12761111111115,285.5993860938654,310.302,18,470.3263888888889,335.973838074115,322.495,18,377.8424061123595,233.13645701842322,297.200896,161.273088,1312.54016,2.1298251445634837,4.756070960740994,0.761826133263559,0.5123287136620734,0.8427036225913765,0.917988901126466,19.64993915947291,0.6445595780430382,0.5522458627947704,-0.015480107894772634,-0.037377743932873075,-0.532156286235379,1.7264343812866327,2.5298944918831134,0.26582023390868426,-0.00460420309732894,0.7939962103138273,0.6976230637080065,0.6725008388296254,1681,35.763205416,0.02128762227142857,0.0522445198310516,49.96798925688874,0.4094662909091693,0.43618162325397175,0.35780387255230994,0.5981670941737851,10.363739879007895,0.26204652885731017,0.3346026617978618,0.5690732654605045,0.6105444229178476,0.8504595653344235,1.2946485056589085,2.2943699171155822,0.135561458517383,-0.003027221760394905,0.7395677833417476,0.8257914630229894,1.065244277582617,1681,35.763205416,0.02128762227142857,0.0522445198310516,49.96798925688874,1.6182053109628347,40.28469985488964,0.3861884571820341,16.28258378823108,88.48755470588235,0.6311654928868998
1,5,2.396654326097034,28.759851913164407,36.300604160000006,0.9540229885057471,0.023529411764705882,2,581.2645,28.333333333333332,3,55,8.492058823529412,465.82074729411767,6.609038461538462,6.449463414634146,8.798750000000002,10.01,4,7.037218390804597,2.276398616467071,6.811,3.091,15.407,1.2167751113754093,2.7688383661229374,415.16015330232545,285.6958568296264,319.01363200000003,133.531904,1970.087168,2.7906972200211646,10.595024873271225,422.10004837209306,285.40590811519985,327.438976,140.222976,1974.7072,2.784115819049455,10.564441911129638,0.6761570135230274,243.67398400000002,11,0.240340730991196,440.557875,241.3633522706309,350.39099999999996,16,297.7516086956522,110.46943646248913,283.224,23,572.865625,477.85755113510476,383.1165,8,472.5405294117647,226.11186776768199,400.981,17,351.88229411764706,223.76126217069077,288.998,17,422.1534065116279,286.50023210598215,326.318464,140.438016,1979.768064,2.785504822592713,10.553699824715093,0.7041211187905481,0.46531663957944835,0.7121867647013967,0.84391158583195,18.44206242503815,0.5956343504829198,0.5358854832858864,-0.05032594497766428,-0.032530274411083346,-0.5012057439674275,1.5948398416027565,2.192873472341791,0.2530508863809578,-0.0004031930580444361,0.7977128104947697,0.6600388721216773,0.6608474411031892,1814,36.28351154,0.020012968306674022,1.8648162046116856e-05,49.967209019085196,0.40924506909686986,0.40666558026256017,0.3327672537745484,0.5768598215984091,9.456449670482899,0.25962447073824374,0.3766956003407566,0.44586717809643284,0.5210760395921292,0.8272243930137755,1.2169623470427176,2.0515501128293456,0.14198814762659304,-0.0011996930755807037,0.7258326588052881,0.812546475235663,0.9936969580598682,1814,36.28351154,0.020012968306674022,1.8648408772870518e-05,49.967209019085196,1.4674154672340258,38.03014390982763,0.5588252223483933,15.198903425509808,81.2702763809524,0.43097030877804615
1,6,2.608326818024755,31.299921816297058,33.354715903999995,0.9540229885057471,0.023529411764705882,2,524.2964999999999,42.5,2,71,7.186000000000001,446.768572631579,6.61373076923077,6.411256410256411,7.266772727272729,6.18,5,6.688103448275863,1.73841977184094,6.714,2.691,11.93,0.4841564977621833,0.9463698738171256,385.66404517647067,265.4582517866574,299.394048,147.138048,1542.47808,2.6348629068567764,7.948626257944568,392.40842239999995,265.641403863989,306.409984,151.77984,1554.408192,2.6398571062042038,7.985326980198469,0.6769513310629417,208.208896,8,-0.18732546912388282,362.09612500000003,149.33133947696086,311.69399999999996,16,291.8559090909091,103.12236157382536,296.821,22,314.2561428571429,128.2809067378158,285.064,7,453.92455555555557,302.98947966792167,300.6685,18,499.2568333333334,426.831372041941,305.695,18,392.3165756235294,265.7554669433898,306.659072,151.51104,1549.494016,2.6292837681612498,7.920644289593252,0.7288686819894855,0.4850650508599969,0.7663965145176884,0.8754407544304117,19.25736967341386,0.59999267087095,0.5448297524707546,-0.03994323624240167,0.04497026454320973,-0.5556659887643882,1.7005208575402395,2.414521364390587,0.24793841667277383,-0.0025175943654022056,0.7911135905482762,0.6647408729532406,0.6655040377588817,1667,35.503041541,0.02131034906422569,0.05295322470453414,49.96681953348714,0.390718378143259,0.3812420203679642,0.29791913926425917,0.5458196948299495,8.851145750180873,0.2662901638145609,0.34150445343433294,0.6181946676133122,0.6602090076292365,0.8193136860779838,1.1185579191968305,2.079139687458609,0.1416479697300823,-0.0013142126408378734,0.7396354678847875,0.8315482600749841,0.9757463218896238,1667,35.503041541,0.02131034906422569,0.05295322470453414,49.96681953348714,1.5608127427440968,39.796252776497205,0.31894766100296174,15.030388114129256,80.35957898795182,0.4481497357841302
1,7,2.8094086668429203,33.712904002115046,30.255477248000002,0.9764705882352941,0.011904761904761904,1,551.948,42.0,2,46,7.364529411764705,359.292896,6.6364230769230765,6.530179487179487,7.55745,6.561,5,6.804388235294117,1.9380149828289428,6.646,2.677,13.663,0.7013308203458823,1.7066999165174503,366.7002469135802,224.48732014511003,302.210816,151.923968,1706.545152,3.297351572815213,15.712013660294001,373.52441046913583,224.21786004789948,308.193024,157.794048,1710.322176,3.2885866147080263,15.637128576963384,0.6002763240193281,157.16096,7,-0.029474695264884835,403.695375,163.40107442522117,375.75350000000003,16,284.06299999999993,116.24125577240405,255.028,23,535.3011428571428,535.4864043834131,351.315,7,400.74793750000003,274.6750314672398,293.036,16,384.9869411764706,208.3431804401906,309.871,17,373.4118779259259,225.132436791533,308.09088,156.252928,1716.130048,3.2981411886757472,15.694613365796435,0.767385685770062,0.523545444777065,0.8627993405134374,0.9288699265846846,19.708574309978466,0.6384267819412769,0.5675674312985934,-0.05391512493615179,0.00857939330322948,-0.5287421139402737,1.8088062157165168,2.491097032847118,0.2617095240783699,0.0025717430669358952,0.7757289032738692,0.6905029693800898,0.6822455181082686,1512,34.622562187,0.022913674511581734,0.07988894802055503,49.96746867952391,0.4519882466957763,0.4597722243900929,0.4155440649411005,0.6446270743159184,10.695625356945872,0.2923075259870132,0.38848424489742395,0.5585246425932322,0.6081133747124536,0.8488082042399488,1.3536766531127356,2.31220437222285,0.15732676257480577,0.002300767779748219,0.7253290118352818,0.8380366735915815,1.0172216374014607,1512,34.622562187,0.022913674511581734,0.07988894802055503,49.96746867952391,1.6352235185415396,40.61684195924505,0.15593730038426892,15.530388129241874,83.68182105,0.619851863091285
1,8,2.6183748906481914,31.4204986877783,33.990548992,0.9325842696629213,0.03488372093023256,3,806.7330000000001,43.0,2,73,7.497176470588235,415.351584,6.89432142857143,6.57241463414634,7.5593,9.497,5,6.895460674157302,1.8210931660567593,6.76,2.429,13.685,0.6838275285118282,2.010087121845967,383.8640816551725,280.3958692033208,305.762048,143.565824,1797.726976,3.3932285315970216,13.737218819427703,390.6959654252874,280.5857085800362,311.074048,150.320896,1804.531968,3.393231824958886,13.739154329416145,0.7181689431438281,172.436864,6,-1.1343298471195686,476.98170588235297,325.57476708637233,370.449,17,345.3967916666666,325.6977316288403,279.7515,24,305.4318571428571,106.06039367490669,249.705,7,422.150125,256.4299481882918,311.9115,16,357.3930588235294,190.83203513118238,274.088,17,390.7218596781608,281.1354137110613,312.51712,151.156992,1809.543936,3.390147638656675,13.720097721542881,0.7335398089805316,0.4882342144821715,0.7763129151873255,0.8810862132545971,18.518485038433816,0.6221115971399195,0.5430956351093954,0.05020215904158146,-0.008535108882546815,-0.5263189100857734,1.6454201089123612,2.2418228274015983,0.25561419418704834,0.000859506651812144,0.7908428699474827,0.693916410827386,0.6655865278269164,1698,37.264335341,0.021958948344725986,0.08015979946602993,49.968247677014844,0.4209854826390778,0.40775319653463526,0.34339352911070725,0.5859978917288928,9.52741329045324,0.2955595675798667,0.3741785874946967,0.5176199943533756,0.5817001118101589,0.7618539283159069,1.2096574123650246,2.2081054567130614,0.15510326729654325,-0.0005163513754689793,0.7420997325780777,0.7932073855266647,0.9685683078155288,1698,37.264335341,0.021958948344725986,0.08015979946602993,49.968247677014844,1.4995660288264978,38.47331616357386,0.4017475380754391,15.327666627768357,78.68337264285715,0.570229617475775
1,9,2.6128328350622083,31.3539940207465,31.766287871999996,1.0,0.0,0,0.0,83.0,1,83,7.306705882352941,353.832704,6.2665000000000015,6.488675675675674,7.591150000000002,6.881,4,6.684734939759036,1.9979847962283017,6.757,3.676,14.653,1.1472170760727236,2.9602809416546565,380.78339746341464,265.0946863811926,289.042048,156.303104,1661.747968,2.7009869738132766,8.354416082699865,387.39375453658533,265.0930479539774,298.061952,160.463104,1666.430976,2.6939014595061215,8.309976553673062,0.6842987137753201,163.013568,8,-0.07243423558733583,362.34775,196.0655026670084,308.855,16,284.00952173913043,94.63149694562567,261.764,23,333.5615,131.7510548143733,319.17049999999995,6,360.7145882352941,151.83332806158649,291.055,17,498.01823529411763,372.5884460949389,289.561,17,387.465756097561,265.62576565372035,295.89248,159.986176,1669.662976,2.6982936441022995,8.338563341119924,0.7278113584204731,0.4642218770555795,0.7450755325531578,0.8631775788058664,17.91015958762973,0.635501259176765,0.5328153721186168,-0.02427106530627226,0.04401170660264787,-0.5816826455050915,1.6061395188588194,2.24966178745686,0.2539409703761527,-0.0017526058954988129,0.8049751967880457,0.6919443975864042,0.6378326906893201,1587,31.740752344,0.020013084706179067,1.8583529045388242e-05,49.96773083942004,0.4313700823904482,0.3967960383683349,0.34342803352582746,0.5860273317225293,9.238675497360646,0.3119487024610956,0.3516006898342265,0.5371566257866259,0.6303668746291825,0.8154610612376652,1.1685151107906067,2.0891172506969435,0.15066229972468229,-0.0010413998024092152,0.7374844190164425,0.8157852312891892,0.9198506214651688,1587,31.740752344,0.020013084706179067,1.8583529045388242e-05,49.96773083942004,1.4843905245016995,37.78701877267691,0.35657200903911357,14.246203254962186,84.01329080487805,0.6149634701614383
1,10,2.6080582247100756,31.296698696520906,31.82444288,1.0,0.0,0,0.0,83.0,1,83,7.427882352941176,471.977008,6.41676923076923,6.227702702702702,7.750400000000001,7.221,5,6.653843373493976,1.8326747178674212,6.462,3.682,12.041,0.8520619717843039,1.3784038126436462,386.268434962963,284.391893042462,298.855936,160.82816,1731.760128,2.8721065729531556,9.146325831523733,392.8943565432099,284.48469612377676,305.419776,169.225216,1736.593152,2.866779066962657,9.104950571245435,0.724074274384467,129.0688,6,0.6411868563685649,348.21775,124.05357076655767,319.4985,16,271.8054782608695,83.92261115395084,254.41,23,332.2438333333333,163.04975244926518,298.219,6,478.808625,373.43186959084875,298.9865,16,377.5637058823529,183.3122317798122,310.102,17,392.89533313580245,285.20519505450983,308.210944,165.169152,1743.225088,2.876716021000834,9.18061531845656,0.6873099904896285,0.4489492058518503,0.6738237277419137,0.8208676676187908,17.2830828545388,0.5965818321917747,0.4985063735587747,-0.012536565122329443,0.021683384521169823,-0.5320424789290633,1.488331530411121,2.2115113621140567,0.24252821286365306,-0.0011149541951714888,0.7848704068727792,0.65002015629869,0.6531975557812366,1591,34.042314144,0.02141026046792453,0.05571143256886478,49.9673388489643,0.41686371004143746,0.41699958389455544,0.34755471052417514,0.5895377091621664,9.814785538328234,0.28109694237145516,0.3966351467990442,0.5186987475858039,0.601758364126218,0.8233791576968429,1.1834490981967714,2.137963497609943,0.16299090074167435,-0.0015810450918833322,0.7268735544896071,0.8362726990432303,1.0003259431076514,1591,34.042314144,0.02141026046792453,0.05571143256908876,49.9673388489643,1.4130504222264737,36.31073319603211,0.2900344100338528,12.916307841414271,76.61284490123455,0.5830532190561296
1,11,2.392449347895542,28.709392174746505,35.52844287999999,0.9764705882352941,0.011904761904761904,1,1193.834,42.0,2,55,6.996823529411764,548.8291200000001,6.159999999999998,6.449810810810811,7.59645,11.037,6,6.62414117647059,1.685159806982717,6.58,2.513,12.717,0.6153348887835464,2.3275001908925543,421.5483496867471,323.37591506716325,325.639936,16.844032,1959.570944,2.6202399238708285,7.91715092969148,428.0535286746987,323.38367905230956,333.102848,24.70912,1965.638912,2.6163806615994023,7.8905115722881165,0.7554748586083179,166.487552,12,-0.25441639729650534,465.385375,323.9916764634291,388.02049999999997,16,288.09808695652174,88.49792656734603,280.125,23,417.54766666666666,269.92524178125075,315.655,6,555.5560625,490.14739408242883,339.6075,16,404.71470588235286,234.5041097309823,313.806,17,428.12367575903613,323.7536364090686,332.923904,19.705856,1967.57888,2.6165523575735867,7.91086754913083,1.1008566951533172,0.8799177216570501,1.985704460039096,1.4091502616964224,22.995715712209865,0.8599223342139508,0.8569457195610011,-0.17296271786141065,0.152501288898935,-0.6705461391739619,2.897181739385961,4.461470215903718,0.39168769415492505,-0.029554075685338955,0.6902158181939226,0.7244000097286422,0.799302693557678,1775,37.724832425,0.02126540722942503,0.05274258144989943,49.967990505279985,0.5624673311436206,0.5214774824135345,0.5881550583303464,0.7669126797298024,12.524854149398687,0.3950912855751859,0.5182024876254196,0.4111911154042987,0.33084240121359193,0.602680263265646,1.6687510205547758,2.640057332047792,0.2195546893794743,-0.011672768435017154,0.7170571904474085,0.665063245081606,0.9271249253770089,1775,37.724832425,0.02126540722942503,0.05274258144992026,49.967990505279985,1.753391378402951,41.8680847691288,0.6963294998640641,41.9598263877309,77.84693574390243,0.15348558290081196
1,12,2.595641054595695,31.14769265514834,32.74720896,0.9764705882352941,0.011904761904761904,1,544.411,42.0,2,68,7.031941176470589,460.97398400000003,6.308692307692307,6.448564102564101,7.310899999999999,8.82,5,6.608682352941178,1.693855943527362,6.502,2.79,11.853,0.48155676800954555,0.530283148287352,387.97208674698794,273.11192183690133,302.497024,150.316032,1489.014016,2.6082313916468824,6.935805059128092,394.5446862650603,273.0825629582027,308.704,156.274944,1495.051008,2.6051956899942117,6.922444582310443,0.6921460926095003,145.49798400000003,8,1.26085283137972,365.87362499999995,123.2528950599133,347.716,16,315.30569565217394,206.81456639472847,276.794,23,359.27085714285715,222.52832440420448,325.77,7,467.65637499999997,389.5426080799335,310.5185,16,404.566705882353,296.2391765864123,297.941,17,394.5589420722892,273.8856960778215,309.260032,155.300864,1499.186944,2.6125126580164424,6.9634227954527725,0.7360862582752166,0.4855544210209715,0.7774420539555402,0.8817267456278846,18.3014889029144,0.6215469474267286,0.5429171513915322,-0.061812675218805395,0.08460896569790113,-0.5178479029788576,1.6392076739018484,2.399900719311392,0.2589160560700606,-0.005019487507607266,0.8028907916843713,0.6870777063005268,0.6596433713607336,1637,34.943156093,0.021358897367359412,0.054427736245455195,49.966167907707344,0.4285904056560178,0.3935933632380779,0.3385108374802315,0.5818168418671219,9.182274826513364,0.311547935391879,0.38007337515522677,0.5468689303754658,0.5962206736075784,0.8308084984351467,1.1350198606869195,2.1394599240699415,0.16242172721888312,-0.004370959814884837,0.7203557079146273,0.8090555859322766,0.9183438500813568,1637,34.943156093,0.021358897367359412,0.054427736245455195,49.966167907707344,1.5172605960624115,37.83313567061185,0.42327565022671726,15.150864789585945,81.57728673170732,0.4240620070237286
