user_id,text_length,threshold,accuracy,far,frr,eer
zwWo0D9MehY88RXRA0BYoGdJKCz2,20,0.045,0.95625,0.04516129032258064,0.0,0.02258064516129032
05TW8Ljp5AOArnLclD8e8LIHgwg2,25,0.045,0.9125,0.09032258064516129,0.0,0.04516129032258064
2cLb1nw1ViSuzHnuJ8Xa0roN64q2,25,0.105,0.9,0.08387096774193549,0.6,0.3419354838709677
30m2mK6UrdfP8ENgCSldqeHYwjq2,25,0.06,0.925,0.07741935483870968,0.0,0.03870967741935484
8g1C9fonDzXAwNoVbGG4vJ7XO1F3,25,0.34500000000000003,1.0,0.0,0.0,0.0
8gGAdMn0cGO8J5wVY9lyHNfcrzF3,25,0.295,1.0,0.0,0.0,0.0
9gLVJ3xY2FYHdz1RafqBZ9aUCFh1,25,0.06,0.9125,0.09032258064516129,0.0,0.04516129032258064
A2SsgxEqJLY9Avf3vCgly0OIQux1,25,0.05,0.9125,0.09032258064516129,0.0,0.04516129032258064
BnAXORhlmEgFSnmr5BPzEaj813f2,25,0.095,0.98125,0.01935483870967742,0.0,0.00967741935483871
BqbYZxLSPiNGAJGElBH6dq0Gf422,25,0.065,0.9625,0.03870967741935484,0.0,0.01935483870967742
DJldbpv8XEYPwLseK8tAlA0EFfV2,25,0.065,0.975,0.025806451612903226,0.0,0.012903225806451613
LAEk3gnIrrPeEc5m2xw2XMg7Ao63,25,0.165,0.99375,0.0064516129032258064,0.0,0.0032258064516129032
LaWWukYn6xeN1jsWRIBI8QB2PvV2,25,0.06,0.96875,0.03225806451612903,0.0,0.016129032258064516
Omo5XrILUTX0J0Jih47KSik6Yi43,25,0.17500000000000002,0.99375,0.0064516129032258064,0.0,0.0032258064516129032
PoPWokLWSNV1fAVoEx4sJEERdqL2,25,0.09,0.95625,0.03870967741935484,0.2,0.11935483870967742
PzRGdxGusYScYl0zOpFXECA49Tq1,25,0.17500000000000002,1.0,0.0,0.0,0.0
QcUKYLclszMKbeOKMPTEIZyiKKU2,25,0.035,0.8875,0.11612903225806452,0.0,0.05806451612903226
RKcUBPWd7Lgr4wrIof2rJxDyitr1,25,0.15,0.99375,0.0,0.2,0.1
So7yhmPlhAcD7aHz0kZYyZYj0Yg1,25,0.045,0.93125,0.07096774193548387,0.0,0.035483870967741936
WLA5tSeimOdSy4qCfthdd7C5WeB2,25,0.06,0.95625,0.04516129032258064,0.0,0.02258064516129032
WiOvfjiIXHdwNpm5Z4XQkAvGRI23,25,0.075,0.9625,0.03870967741935484,0.0,0.01935483870967742
ZPw87WT2yagXd9QO1D3a7uqutlJ3,25,0.05,0.8625,0.14193548387096774,0.0,0.07096774193548387
ej3PfaQvUVVIs8EqkGNlOzZx9Is2,25,0.03,0.9625,0.03870967741935484,0.0,0.01935483870967742
i6SCvQJiqYUDYS1leBqlxRY29jr2,25,0.06,0.90625,0.09032258064516129,0.2,0.14516129032258066
my57RUXuMdcCABGumWAajjhxjgi2,25,0.08,0.9875,0.012903225806451613,0.0,0.0064516129032258064
pBcgsSbey6YdBbQGH0nEAMUjA9H2,25,0.06,0.9625,0.03870967741935484,0.0,0.01935483870967742
qHMPVSZeEOVJeANy4PmaCi0s1LX2,25,0.13,0.9875,0.0064516129032258064,0.2,0.1032258064516129
ruaVJyjTBAXieStKhxpnd1GTACE2,25,0.445,1.0,0.0,0.0,0.0
t10BGl5P7lfLJnosyzeNchO2Cgw1,25,0.065,0.925,0.07741935483870968,0.0,0.03870967741935484
wL7w4dmBmxSYXUEO9tYBUp6XaA22,25,0.23500000000000001,0.9875,0.0,0.4,0.2
zADTuV7nEORpOPqPqjLYGgZyVUD3,25,0.14,0.9875,0.012903225806451613,0.0,0.0064516129032258064
zisvLwXR2sXkiDyF9hQBgzCT5K03,25,0.13,0.99375,0.0064516129032258064,0.0,0.0032258064516129032
zwWo0D9MehY88RXRA0BYoGdJKCz2,25,0.04,0.94375,0.05806451612903226,0.0,0.02903225806451613
05TW8Ljp5AOArnLclD8e8LIHgwg2,50,0.035,0.9125,0.08387096774193549,0.2,0.14193548387096774
2cLb1nw1ViSuzHnuJ8Xa0roN64q2,50,0.115,0.94375,0.03870967741935484,0.6,0.3193548387096774
30m2mK6UrdfP8ENgCSldqeHYwjq2,50,0.045,0.875,0.12903225806451613,0.0,0.06451612903225806
8g1C9fonDzXAwNoVbGG4vJ7XO1F3,50,0.325,0.99375,0.0,0.2,0.1
8gGAdMn0cGO8J5wVY9lyHNfcrzF3,50,0.22,1.0,0.0,0.0,0.0
9gLVJ3xY2FYHdz1RafqBZ9aUCFh1,50,0.13,0.99375,0.0,0.2,0.1
A2SsgxEqJLY9Avf3vCgly0OIQux1,50,0.165,0.99375,0.0,0.2,0.1
BnAXORhlmEgFSnmr5BPzEaj813f2,50,0.14,1.0,0.0,0.0,0.0
BqbYZxLSPiNGAJGElBH6dq0Gf422,50,0.115,0.96875,0.025806451612903226,0.2,0.11290322580645162
DJldbpv8XEYPwLseK8tAlA0EFfV2,50,0.05,0.9375,0.06451612903225806,0.0,0.03225806451612903
LAEk3gnIrrPeEc5m2xw2XMg7Ao63,50,0.16,0.98125,0.01935483870967742,0.0,0.00967741935483871
LaWWukYn6xeN1jsWRIBI8QB2PvV2,50,0.105,0.98125,0.01935483870967742,0.0,0.00967741935483871
Omo5XrILUTX0J0Jih47KSik6Yi43,50,0.23500000000000001,0.9875,0.0,0.4,0.2
PoPWokLWSNV1fAVoEx4sJEERdqL2,50,0.06,0.9375,0.06451612903225806,0.0,0.03225806451612903
PzRGdxGusYScYl0zOpFXECA49Tq1,50,0.23500000000000001,1.0,0.0,0.0,0.0
QcUKYLclszMKbeOKMPTEIZyiKKU2,50,0.03,0.9125,0.09032258064516129,0.0,0.04516129032258064
RKcUBPWd7Lgr4wrIof2rJxDyitr1,50,0.13,0.99375,0.0064516129032258064,0.0,0.0032258064516129032
So7yhmPlhAcD7aHz0kZYyZYj0Yg1,50,0.165,0.99375,0.0064516129032258064,0.0,0.0032258064516129032
WLA5tSeimOdSy4qCfthdd7C5WeB2,50,0.09,0.95625,0.04516129032258064,0.0,0.02258064516129032
WiOvfjiIXHdwNpm5Z4XQkAvGRI23,50,0.065,0.9625,0.03870967741935484,0.0,0.01935483870967742
ZPw87WT2yagXd9QO1D3a7uqutlJ3,50,0.125,1.0,0.0,0.0,0.0
ej3PfaQvUVVIs8EqkGNlOzZx9Is2,50,0.025,0.95,0.05161290322580645,0.0,0.025806451612903226
i6SCvQJiqYUDYS1leBqlxRY29jr2,50,0.04,0.88125,0.11612903225806452,0.2,0.15806451612903227
my57RUXuMdcCABGumWAajjhxjgi2,50,0.145,1.0,0.0,0.0,0.0
pBcgsSbey6YdBbQGH0nEAMUjA9H2,50,0.125,0.99375,0.0064516129032258064,0.0,0.0032258064516129032
qHMPVSZeEOVJeANy4PmaCi0s1LX2,50,0.145,0.99375,0.0064516129032258064,0.0,0.0032258064516129032
ruaVJyjTBAXieStKhxpnd1GTACE2,50,0.47000000000000003,1.0,0.0,0.0,0.0
t10BGl5P7lfLJnosyzeNchO2Cgw1,50,0.08,0.9625,0.03870967741935484,0.0,0.01935483870967742
wL7w4dmBmxSYXUEO9tYBUp6XaA22,50,0.17500000000000002,1.0,0.0,0.0,0.0
zADTuV7nEORpOPqPqjLYGgZyVUD3,50,0.155,0.98125,0.01935483870967742,0.0,0.00967741935483871
zisvLwXR2sXkiDyF9hQBgzCT5K03,50,0.125,0.9875,0.012903225806451613,0.0,0.0064516129032258064
zwWo0D9MehY88RXRA0BYoGdJKCz2,50,0.085,0.98125,0.01935483870967742,0.0,0.00967741935483871
05TW8Ljp5AOArnLclD8e8LIHgwg2,75,0.035,0.9,0.0967741935483871,0.2,0.14838709677419354
2cLb1nw1ViSuzHnuJ8Xa0roN64q2,75,0.06,0.9,0.0967741935483871,0.2,0.14838709677419354
30m2mK6UrdfP8ENgCSldqeHYwjq2,75,0.09,0.95,0.05161290322580645,0.0,0.025806451612903226
8g1C9fonDzXAwNoVbGG4vJ7XO1F3,75,0.155,1.0,0.0,0.0,0.0
8gGAdMn0cGO8J5wVY9lyHNfcrzF3,75,0.245,1.0,0.0,0.0,0.0
9gLVJ3xY2FYHdz1RafqBZ9aUCFh1,75,0.105,1.0,0.0,0.0,0.0
A2SsgxEqJLY9Avf3vCgly0OIQux1,75,0.05,0.94375,0.05806451612903226,0.0,0.02903225806451613
BnAXORhlmEgFSnmr5BPzEaj813f2,75,0.105,1.0,0.0,0.0,0.0
BqbYZxLSPiNGAJGElBH6dq0Gf422,75,0.135,0.99375,0.0,0.2,0.1
DJldbpv8XEYPwLseK8tAlA0EFfV2,75,0.075,0.96875,0.03225806451612903,0.0,0.016129032258064516
LAEk3gnIrrPeEc5m2xw2XMg7Ao63,75,0.20500000000000002,1.0,0.0,0.0,0.0
LaWWukYn6xeN1jsWRIBI8QB2PvV2,75,0.16,0.99375,0.0064516129032258064,0.0,0.0032258064516129032
Omo5XrILUTX0J0Jih47KSik6Yi43,75,0.135,0.9875,0.012903225806451613,0.0,0.0064516129032258064
PoPWokLWSNV1fAVoEx4sJEERdqL2,75,0.07,0.93125,0.07096774193548387,0.0,0.035483870967741936
PzRGdxGusYScYl0zOpFXECA49Tq1,75,0.19,1.0,0.0,0.0,0.0
QcUKYLclszMKbeOKMPTEIZyiKKU2,75,0.07,0.9625,0.03870967741935484,0.0,0.01935483870967742
RKcUBPWd7Lgr4wrIof2rJxDyitr1,75,0.165,1.0,0.0,0.0,0.0
So7yhmPlhAcD7aHz0kZYyZYj0Yg1,75,0.185,0.99375,0.0064516129032258064,0.0,0.0032258064516129032
WLA5tSeimOdSy4qCfthdd7C5WeB2,75,0.135,0.96875,0.025806451612903226,0.2,0.11290322580645162
WiOvfjiIXHdwNpm5Z4XQkAvGRI23,75,0.165,1.0,0.0,0.0,0.0
ZPw87WT2yagXd9QO1D3a7uqutlJ3,75,0.14,1.0,0.0,0.0,0.0
ej3PfaQvUVVIs8EqkGNlOzZx9Is2,75,0.06,1.0,0.0,0.0,0.0
i6SCvQJiqYUDYS1leBqlxRY29jr2,75,0.045,0.9125,0.09032258064516129,0.0,0.04516129032258064
my57RUXuMdcCABGumWAajjhxjgi2,75,0.09,0.98125,0.01935483870967742,0.0,0.00967741935483871
pBcgsSbey6YdBbQGH0nEAMUjA9H2,75,0.085,0.975,0.025806451612903226,0.0,0.012903225806451613
qHMPVSZeEOVJeANy4PmaCi0s1LX2,75,0.19,1.0,0.0,0.0,0.0
ruaVJyjTBAXieStKhxpnd1GTACE2,75,0.485,1.0,0.0,0.0,0.0
t10BGl5P7lfLJnosyzeNchO2Cgw1,75,0.145,0.99375,0.0,0.2,0.1
wL7w4dmBmxSYXUEO9tYBUp6XaA22,75,0.13,0.99375,0.0064516129032258064,0.0,0.0032258064516129032
zADTuV7nEORpOPqPqjLYGgZyVUD3,75,0.23,0.99375,0.0064516129032258064,0.0,0.0032258064516129032
zisvLwXR2sXkiDyF9hQBgzCT5K03,75,0.17,1.0,0.0,0.0,0.0
zwWo0D9MehY88RXRA0BYoGdJKCz2,75,0.085,0.99375,0.0064516129032258064,0.0,0.0032258064516129032
05TW8Ljp5AOArnLclD8e8LIHgwg2,full,0.04,0.91875,0.08387096774193549,0.0,0.041935483870967745
2cLb1nw1ViSuzHnuJ8Xa0roN64q2,full,0.095,0.975,0.01935483870967742,0.2,0.10967741935483871
30m2mK6UrdfP8ENgCSldqeHYwjq2,full,0.095,0.9625,0.03870967741935484,0.0,0.01935483870967742
8g1C9fonDzXAwNoVbGG4vJ7XO1F3,full,0.19,1.0,0.0,0.0,0.0
8gGAdMn0cGO8J5wVY9lyHNfcrzF3,full,0.23500000000000001,1.0,0.0,0.0,0.0
9gLVJ3xY2FYHdz1RafqBZ9aUCFh1,full,0.13,1.0,0.0,0.0,0.0
A2SsgxEqJLY9Avf3vCgly0OIQux1,full,0.055,0.95,0.05161290322580645,0.0,0.025806451612903226
BnAXORhlmEgFSnmr5BPzEaj813f2,full,0.125,1.0,0.0,0.0,0.0
BqbYZxLSPiNGAJGElBH6dq0Gf422,full,0.11,0.99375,0.0,0.2,0.1
DJldbpv8XEYPwLseK8tAlA0EFfV2,full,0.06,0.9375,0.06451612903225806,0.0,0.03225806451612903
LAEk3gnIrrPeEc5m2xw2XMg7Ao63,full,0.195,1.0,0.0,0.0,0.0
LaWWukYn6xeN1jsWRIBI8QB2PvV2,full,0.2,1.0,0.0,0.0,0.0
Omo5XrILUTX0J0Jih47KSik6Yi43,full,0.325,0.99375,0.0064516129032258064,0.0,0.0032258064516129032
PoPWokLWSNV1fAVoEx4sJEERdqL2,full,0.07,0.94375,0.05806451612903226,0.0,0.02903225806451613
PzRGdxGusYScYl0zOpFXECA49Tq1,full,0.37,1.0,0.0,0.0,0.0
QcUKYLclszMKbeOKMPTEIZyiKKU2,full,0.09,0.96875,0.03225806451612903,0.0,0.016129032258064516
RKcUBPWd7Lgr4wrIof2rJxDyitr1,full,0.225,1.0,0.0,0.0,0.0
So7yhmPlhAcD7aHz0kZYyZYj0Yg1,full,0.15,0.99375,0.0064516129032258064,0.0,0.0032258064516129032
WLA5tSeimOdSy4qCfthdd7C5WeB2,full,0.14,0.98125,0.012903225806451613,0.2,0.10645161290322581
WiOvfjiIXHdwNpm5Z4XQkAvGRI23,full,0.17500000000000002,0.99375,0.0,0.2,0.1
ZPw87WT2yagXd9QO1D3a7uqutlJ3,full,0.13,1.0,0.0,0.0,0.0
ej3PfaQvUVVIs8EqkGNlOzZx9Is2,full,0.05,0.9875,0.012903225806451613,0.0,0.0064516129032258064
i6SCvQJiqYUDYS1leBqlxRY29jr2,full,0.05,0.94375,0.05806451612903226,0.0,0.02903225806451613
my57RUXuMdcCABGumWAajjhxjgi2,full,0.09,0.9875,0.012903225806451613,0.0,0.0064516129032258064
pBcgsSbey6YdBbQGH0nEAMUjA9H2,full,0.085,0.98125,0.01935483870967742,0.0,0.00967741935483871
qHMPVSZeEOVJeANy4PmaCi0s1LX2,full,0.07,0.9625,0.03870967741935484,0.0,0.01935483870967742
ruaVJyjTBAXieStKhxpnd1GTACE2,full,0.39,1.0,0.0,0.0,0.0
t10BGl5P7lfLJnosyzeNchO2Cgw1,full,0.165,1.0,0.0,0.0,0.0
wL7w4dmBmxSYXUEO9tYBUp6XaA22,full,0.165,1.0,0.0,0.0,0.0
zADTuV7nEORpOPqPqjLYGgZyVUD3,full,0.26,1.0,0.0,0.0,0.0
zisvLwXR2sXkiDyF9hQBgzCT5K03,full,0.16,1.0,0.0,0.0,0.0
zwWo0D9MehY88RXRA0BYoGdJKCz2,full,0.09,0.9875,0.012903225806451613,0.0,0.0064516129032258064
